"","host_species","betacov","pred"
"404","Emballonura beccarii",0,0.0347678636311049
"405","Emballonura dianae",0,0.0207178922016381
"406","Emballonura furax",0,0.0289281651623226
"407","Emballonura monticola",0,0.272156377789529
"408","Emballonura raffrayana",0,0.0994562060096008
"409","Emballonura semicaudata",0,0.012684786262742
"410","Emballonura serii",0,0.0187555708149056
"411","Enchisthenes hartii",0,0.146269010268895
"412","Eonycteris major",0,0.319999684983287
"413","Eonycteris robusta",0,0.32748361891976
"414","Epomophorus angolensis",0,0.244436192546401
"415","Epomophorus crypturus",0,0.212538441644772
"416","Epomophorus grandis",0,0.27279853325603
"417","Epomophorus minimus",0,0.268107533547827
"418","Epomophorus minor",0,0.170056480186835
"419","Eptesicus andinus",0,0.0162103062865135
"420","Eptesicus bobrinskoi",0,0.241827076589999
"421","Eptesicus bottae",0,0.204511808137292
"422","Eptesicus chiriquinus",0,0.0146989601614509
"423","Eptesicus dimissus",0,0.229515771341687
"424","Eptesicus floweri",0,0.141215426109124
"425","Eptesicus gobiensis",0,0.287379779870753
"426","Eptesicus guadeloupensis",0,0.0369117233809485
"427","Eptesicus hottentotus",0,0.126299419865488
"428","Eptesicus innoxius",0,0.00893783691555588
"429","Eptesicus japonensis",0,0.103538064330429
"430","Eptesicus kobayashii",0,0.0638639598493598
"431","Eptesicus matroka",0,0.0798289313037643
"432","Eptesicus nasutus",0,0.210328552715963
"433","Eptesicus pachyotis",0,0.394383780755253
"434","Eptesicus platyops",0,0.406956709900838
"435","Eptesicus tatei",0,0.319393640243292
"436","Erophylla bombifrons",0,0.0400956771803148
"437","Erophylla sezekorni",0,0.0474072344560274
"438","Eudiscopus denticulus",0,0.390327536460906
"439","Eumops bonariensis",0,0.0381785197268785
"440","Eumops dabbenei",0,0.0281350373761547
"441","Eumops hansae",0,0.0180207605410522
"442","Eumops maurus",0,0.0221327579820326
"443","Eumops trumbulli",0,0.0154840753942183
"444","Eumops underwoodi",0,0.0571583577468159
"445","Falsistrellus affinis",0,0.333346545341999
"446","Falsistrellus mordax",0,0.175593400694496
"447","Falsistrellus petersi",0,0.324082834483816
"448","Falsistrellus tasmaniensis",0,0.0251785476514778
"449","Furipterus horrens",0,0.0195957315279357
"450","Glauconycteris alboguttata",0,0.105932236517008
"451","Glauconycteris beatrix",0,0.310957987397379
"452","Glauconycteris curryae",0,0.118987753819949
"453","Glauconycteris egeria",0,0.136013621185391
"454","Glauconycteris gleni",0,0.156512574479489
"455","Glauconycteris humeralis",0,0.0829265945397037
"456","Glauconycteris kenyacola",0,0.0700848847083676
"457","Glauconycteris machadoi",0,0.0635810416082815
"458","Glauconycteris poensis",0,0.42529336805889
"459","Glauconycteris superba",0,0.267278976320531
"460","Glischropus javanus",0,0.143452134596527
"461","Glischropus tylopus",0,0.38596695341839
"462","Glossophaga leachii",0,0.0459339907262718
"463","Glyphonycteris behnii",0,0.00573411457951654
"464","Glyphonycteris daviesi",0,0.0141746647351461
"465","Glyphonycteris sylvestris",0,0.0363977185803329
"466","Harpiocephalus harpia",0,0.359849341767211
"467","Harpiocephalus mordax",0,0.402754454496284
"468","Harpyionycteris celebensis",0,0.229970942086604
"469","Harpyionycteris whiteheadi",0,0.359719656601791
"470","Hesperoptenus blanfordi",0,0.36986378296454
"471","Hesperoptenus doriae",0,0.177245590159609
"472","Hesperoptenus gaskelli",0,0.0661952297513997
"473","Hesperoptenus tickelli",0,0.347908632674362
"474","Hesperoptenus tomesi",0,0.180624886041677
"475","Hipposideros ater",0,0.342833946656559
"476","Hipposideros beatus",0,0.343299738707771
"477","Hipposideros breviceps",0,0.14010765508734
"478","Hipposideros calcaratus",0,0.0338666746850143
"479","Hipposideros camerunensis",0,0.147644186504198
"480","Hipposideros coronatus",0,0.0923467420499656
"481","Hipposideros corynophyllus",0,0.0249475407528142
"482","Hipposideros coxi",0,0.14113225321835
"483","Hipposideros crumeniferus",0,0.0618251414419879
"484","Hipposideros curtus",0,0.136835191954058
"485","Hipposideros cyclops",0,0.402093949883484
"486","Hipposideros demissus",0,0.0156093808803575
"487","Hipposideros dinops",0,0.0188740203421523
"488","Hipposideros doriae",0,0.122024316589063
"489","Hipposideros durgadasi",0,0.291791158167532
"490","Hipposideros dyacorum",0,0.182659357813427
"491","Hipposideros edwardshilli",0,0.0205575866139678
"492","Hipposideros fulvus",0,0.273328642161748
"493","Hipposideros grandis",0,0.370825344076341
"494","Hipposideros halophyllus",0,0.330740171624763
"495","Hipposideros hypophyllus",0,0.2435094879798
"496","Hipposideros inexpectatus",0,0.0694746175705539
"497","Hipposideros inornatus",0,0.0495602185985014
"498","Hipposideros jonesi",0,0.389057932875509
"499","Hipposideros lamottei",0,0.334369441185439
"500","Hipposideros lylei",0,0.427792564354627
"501","Hipposideros macrobullatus",0,0.0987626030669676
"502","Hipposideros madurae",0,0.163698495786773
"503","Hipposideros maggietaylorae",0,0.0466462770223215
"504","Hipposideros marisae",0,0.263771580422714
"505","Hipposideros megalotis",0,0.147170923951668
"506","Hipposideros muscinus",0,0.0271973751106522
"507","Hipposideros nequam",0,0.173845967561526
"508","Hipposideros obscurus",0,0.188784490695657
"509","Hipposideros orbiculus",0,0.167209219997938
"510","Hipposideros papua",0,0.0577025318470348
"511","Hipposideros pelingensis",0,0.0671433958698853
"512","Hipposideros pygmaeus",0,0.189136800558335
"513","Hipposideros ridleyi",0,0.210907535852679
"514","Hipposideros rotalis",0,0.336935368322038
"515","Hipposideros scutinares",0,0.0598871428021099
"516","Hipposideros semoni",0,0.0340974309127581
"517","Hipposideros sorenseni",0,0.153313487928028
"518","Hipposideros stenotis",0,0.0759872549253277
"519","Hipposideros sumbae",0,0.0735969562394599
"520","Hipposideros thomensis",0,0.100338784053161
"521","Hipposideros turpis",0,0.436668946120546
"522","Hipposideros wollastoni",0,0.0314387279011391
"523","Histiotus alienus",0,0.0181167668257444
"524","Histiotus humboldti",0,0.0598871428021099
"525","Histiotus laephotis",0,0.00813713343367461
"526","Histiotus macrotus",0,0.00891353114848
"527","Histiotus magellanicus",0,0.00687372726202526
"528","Hylonycteris underwoodi",0,0.112192797151393
"529","Hypsugo alaschanicus",0,0.189258688630419
