"Sp","Betacov","R.Alb","R.Dal1","R.Far1","R.Po2","R.Po3","Rank","PropRank","InSample"
"Oryctolagus cuniculus",1,0.502502383222116,0.590140845070423,0.102816901408451,NA,NA,866.833333333333,0.39848670990033,1
"Proechimys guyannensis",0,0.812559580552908,0.284507042253521,0.1,NA,NA,1227.5,0.399022207602143,1
"Hipposideros diadema",0,0.0421830314585319,0.452112676056338,0.702816901408451,NA,NA,332.333333333333,0.399037536307774,1
"Mus cervicolor",1,0.264656816015253,0.711267605633803,0.223943661971831,NA,NA,591.5,0.399956027873629,1
"Sciurus carolinensis",0,0.88465204957102,0.291549295774648,0.023943661971831,NA,NA,1312,0.4000483357725,1
"Martes pennanti",0,0.544447092469018,0.41830985915493,0.238028169014084,NA,NA,916.833333333333,0.400261706879344,1
"Papio papio",0,0.566491897044805,0.233098591549296,0.401408450704225,NA,NA,942.5,0.400332979766109,1
"Miniopterus magnater",0,0.0411105815061964,0.452112676056338,0.708450704225352,NA,NA,332.166666666667,0.400557987262629,1
"Oryzomys laticeps",0,NA,0.406338028169014,0.395774647887324,NA,NA,284.75,0.401056338028169,1
"Diclidurus albus",0,0.218303145853194,0.176760563380282,0.808450704225352,NA,NA,538.5,0.401171471152942,1
"Myotis davidii",0,0.0784080076263108,0.452112676056338,0.676056338028169,NA,NA,376.666666666667,0.402192340570273,1
"Papio anubis",0,0.426239275500477,0.594366197183099,0.188732394366197,NA,NA,781.5,0.403112622349924,1
"Vulpes corsac",0,0.268469971401335,0.176760563380282,0.766197183098592,NA,NA,598.666666666667,0.403809239293403,1
"Molossops neglectus",0,0.184103908484271,0.176760563380282,0.853521126760563,NA,NA,501.333333333333,0.404795199541705,1
"Pipistrellus pygmaeus",1,0.0367016205910391,0.566197183098592,0.612676056338028,NA,NA,330.333333333333,0.40519162000922,1
"Odocoileus hemionus",0,0.573403241182078,0.587323943661972,0.0549295774647887,NA,NA,954,0.405218920769613,1
"Vespadelus regulus",0,0.141444232602479,0.452112676056338,0.625352112676056,NA,NA,452.833333333333,0.406303007111624,1
"Falsistrellus mackenziei",0,0.140729265967588,0.452112676056338,0.628169014084507,NA,NA,452.5,0.407003652036144,1
"Lepus americanus",0,0.849022878932317,0.108450704225352,0.264788732394366,NA,NA,1275.83333333333,0.407420771850678,1
"Choloepus hoffmanni",0,0.949833174451859,0.12112676056338,0.153521126760563,NA,NA,1393.5,0.408160353925268,1
"Saccolaimus flaviventris",0,0.243565300285987,0.176760563380282,0.804225352112676,NA,NA,572.833333333333,0.408183738592981,1
"Proteles cristata",0,0.291825548141087,0.176760563380282,0.756338028169014,NA,NA,629,0.408308046563461,1
"Erinaceus europaeus",1,0.292897998093422,0.543661971830986,0.390140845070423,NA,NA,630.666666666667,0.408900271664944,1
"Hipposideros lankadiva",0,0.159675881792183,0.35,0.71830985915493,NA,NA,476.166666666667,0.409328580315704,1
"Equus burchellii",0,NA,0.533802816901408,0.288732394366197,NA,NA,292,0.411267605633803,1
"Hipposideros speoris",0,0.155147759771211,0.35,0.736619718309859,NA,NA,474.166666666667,0.41392249269369,1
"Vicugna vicugna",1,0.674928503336511,0.507042253521127,0.0676056338028169,NA,NA,1080,0.416525463553485,1
"Paguma larvata",1,0.176358436606292,0.719718309859155,0.366197183098592,NA,NA,503.666666666667,0.420757976521346,1
"Chalinolobus gouldii",0,0.110104861773117,0.452112676056338,0.701408450704225,NA,NA,427,0.42120866284456,1
"Leptonycteris nivalis",0,0.203050524308866,0.176760563380282,0.884507042253521,NA,NA,535.166666666667,0.421439376647556,1
"Miniopterus pusillus",0,0.0644661582459485,0.452112676056338,0.747887323943662,NA,NA,374.166666666667,0.421488719415316,1
"Sylvicapra grimmia",0,0.295757864632984,0.71830985915493,0.250704225352113,NA,NA,643,0.421590649713342,1
"Vespadelus baverstocki",0,0.125,0.452112676056338,0.691549295774648,NA,NA,445.5,0.422887323943662,1
"Tylonycteris pachypus",1,0.00571973307912297,0.566197183098592,0.697183098591549,NA,NA,307,0.423033338256421,1
"Aotus trivirgatus",0,0.680529075309819,0.530985915492958,0.0577464788732394,NA,NA,1091.16666666667,0.423087156558672,1
"Leopardus pardalis",0,0.491658722592946,0.526760563380282,0.253521126760563,NA,NA,872.333333333333,0.42398013757793,1
"Sorex araneus",0,0.285986653956149,0.524647887323944,0.463380281690141,NA,NA,633.833333333333,0.424671607656744,1
"Chrysocyon brachyurus",0,0.419804575786463,0.176760563380282,0.677464788732394,NA,NA,789.333333333333,0.424676642633046,1
"Miniopterus natalensis",0,0.129170638703527,0.452112676056338,0.694366197183099,NA,NA,452,0.425216503980988,1
"Hipposideros gigas",0,0.135009532888465,0.452112676056338,0.688732394366197,NA,NA,458.833333333333,0.425284867770333,1
"Sturnira tildae",0,0.175524308865586,0.35,0.750704225352113,NA,NA,506,0.4254095114059,1
"Ceratotherium simum",0,0.302430886558627,0.697183098591549,0.27887323943662,NA,NA,654,0.426162408195599,1
"Mimon crenulatum",0,0.169208770257388,0.35,0.76056338028169,NA,NA,499.5,0.426590716846359,1
"Rhinolophus hildebrandtii",0,0.0228789323164919,0.765492957746479,0.491549295774648,NA,NA,329.5,0.426640395279206,1
"Ia io",1,0.0103670162059104,0.566197183098592,0.714084507042254,NA,NA,317.5,0.430216235448919,1
"Eptesicus nilssonii",1,0.0393231649189704,0.566197183098592,0.685915492957746,NA,NA,351.333333333333,0.430478613658436,1
"Atilax paludinosus",0,0.270734032411821,0.176760563380282,0.849295774647887,NA,NA,621.5,0.43226345681333,1
"Microtus californicus",0,0.564346997140133,0.496478873239437,0.236619718309859,NA,NA,962.833333333333,0.432481862896476,1
"Macaca radiata",0,0.594018112488084,0.51830985915493,0.185915492957746,NA,NA,997.5,0.432747821533587,1
"Hipposideros lekaguli",0,0.128455672068637,0.452112676056338,0.719718309859155,NA,NA,457,0.43342888599471,1
"Mesophylla macconnelli",0,0.160867492850334,0.452112676056338,0.687323943661972,NA,NA,494.666666666667,0.433434704189548,1
"Miniopterus australis",0,0.147283126787417,0.452112676056338,0.716901408450704,NA,NA,482.666666666667,0.438765737098153,1
"Bradypus variegatus",0,0.830433746425167,0.305633802816901,0.18169014084507,NA,NA,1276.83333333333,0.43925256336238,1
"Dasyprocta leporina",0,0.738679694947569,0.233098591549296,0.346478873239437,NA,NA,1170.33333333333,0.439419053245434,1
"Hipposideros vittatus",0,0.133579599618684,0.452112676056338,0.733802816901408,NA,NA,467.5,0.439831697525477,1
"Papio ursinus",0,0.526334604385129,0.752112676056338,0.0422535211267606,NA,NA,924.166666666667,0.440233600522742,1
"Rattus argentiventer",1,0.239513822688275,0.566197183098592,0.519718309859155,NA,NA,592,0.441809771882007,1
"Sturnira erythromos",0,0.171830314585319,0.452112676056338,0.705633802816901,NA,NA,514.333333333333,0.443192264486186,1
"Hippotragus equinus",0,0.281935176358437,0.784507042253521,0.263380281690141,NA,NA,642.333333333333,0.443274166767366,1
"Macaca sinica",0,0.718064823641563,0.257746478873239,0.356338028169014,NA,NA,1149.66666666667,0.444049776894606,1
"Peromyscus truei",0,0.566491897044805,0.496478873239437,0.270422535211268,NA,NA,973.833333333333,0.44446443516517,1
"Aselliscus stoliczkanus",1,0.038489037178265,0.566197183098592,0.732394366197183,NA,NA,361.166666666667,0.44569352882468,1
"Oligoryzomys nigripes",0,0.607244995233556,0.519718309859155,0.214084507042254,NA,NA,1023,0.447015937378321,1
"Oryzomys megacephalus",0,NA,0.532394366197183,0.363380281690141,NA,NA,318,0.447887323943662,1
"Papio hamadryas",0,0.504051477597712,0.704225352112676,0.140845070422535,NA,NA,905,0.449707300044308,1
"Oryx gazella",0,0.501429933269781,0.656338028169014,0.192957746478873,NA,NA,902.333333333333,0.450241902639223,1
"Lynx rufus",0,0.560414680648236,0.376760563380282,0.416901408450704,NA,NA,971.666666666667,0.451358884159741,1
"Zygodontomys brevicauda",0,0.541468064823642,0.406338028169014,0.411267605633803,NA,NA,950.833333333333,0.453024566208819,1
"Meriones hurrianae",0,0.53813155386082,0.638028169014085,0.187323943661972,NA,NA,948,0.454494555512292,1
"Tragelaphus scriptus",0,0.279313632030505,0.649295774647887,0.438028169014085,NA,NA,648,0.455545858564159,1
"Ovis dalli",0,0.610581506196378,0.498591549295775,0.257746478873239,NA,NA,1033,0.455639844788464,1
"Apodemus chevrieri",0,0.251549094375596,0.452112676056338,0.663380281690141,NA,NA,615.833333333333,0.455680684040692,1
"Ondatra zibethicus",0,0.276811248808389,0.35,0.742253521126761,NA,NA,645.666666666667,0.456354923311717,1
"Myocastor coypus",0,0.799451858913251,0.307042253521127,0.274647887323944,NA,NA,1255.83333333333,0.460380666586107,1
"Hydromys chrysogaster",0,0.334008579599619,0.640845070422535,0.407042253521127,NA,NA,715.166666666667,0.46063196784776,1
"Semnopithecus entellus",0,0.629408960915157,0.501408450704225,0.252112676056338,NA,NA,1058.66666666667,0.460976695891907,1
"Lichonycteris obscura",0,0.208770257387989,0.452112676056338,0.723943661971831,NA,NA,570.333333333333,0.461608865138719,1
"Puma concolor",0,0.460319351763584,0.819718309859155,0.107042253521127,NA,NA,863.166666666667,0.462359971714622,1
"Madromys blanfordi",0,0.32769304099142,0.35,0.711267605633803,NA,NA,709.5,0.462986882208408,1
"Axis axis",0,0.312678741658723,0.66830985915493,0.409859154929577,NA,NA,692.5,0.463615918581077,1
"Saimiri sciureus",0,0.686725452812202,0.646478873239437,0.0591549295774648,NA,NA,1127.5,0.464119751876368,1
"Tamandua tetradactyla",0,0.891205910390848,0.240845070422535,0.261971830985915,NA,NA,1365.5,0.464674270599766,1
"Praomys jacksoni",0,0.286463298379409,0.35,0.770422535211268,NA,NA,665.833333333333,0.468961944530225,1
"Lycalopex vetulus",0,0.458293612964728,0.176760563380282,0.773239436619718,NA,NA,865.833333333333,0.469431204321576,1
"Dasypus novemcinctus",0,0.898474737845567,0.240845070422535,0.269014084507042,NA,NA,1377.33333333333,0.469444630925048,1
"Antidorcas marsupialis",0,0.459366062917064,0.790140845070422,0.159154929577465,NA,NA,867.166666666667,0.469553945854984,1
"Neovison vison",0,0.54706863679695,0.702816901408451,0.16056338028169,NA,NA,969.5,0.470149639495697,1
"Potos flavus",0,0.461034318398475,0.513380281690141,0.436619718309859,NA,NA,869.666666666667,0.470344772799492,1
"Lonchorhina aurita",0,0.174928503336511,0.452112676056338,0.785915492957746,NA,NA,537.666666666667,0.470985557450198,1
"Rattus tanezumi",1,0.187559580552908,0.566197183098592,0.66056338028169,NA,NA,552.666666666667,0.47144004797773,1
"Sciurus vulgaris",0,0.362368922783603,0.869014084507042,0.194366197183099,NA,NA,758.5,0.475249734824581,1
"Galerella sanguinea",0,NA,0.176760563380282,0.776056338028169,NA,NA,338.25,0.476408450704225,1
"Cardioderma cor",0,0.166348903717827,0.452112676056338,0.812676056338028,NA,NA,532,0.477045878704064,1
"Otomys tropicalis",0,0.313512869399428,0.691549295774648,0.428169014084507,NA,NA,703.5,0.477743726419528,1
"Cynictis penicillata",0,0.48963298379409,0.176760563380282,0.767605633802817,NA,NA,908.333333333333,0.477999726992396,1
"Bos grunniens",0,NA,0.787323943661972,0.171830985915493,NA,NA,340.5,0.479577464788732,1
"Ovis canadensis",0,0.618446139180172,0.645070422535211,0.176056338028169,NA,NA,1059.33333333333,0.479857633247851,1
"Artibeus obscurus",1,0.19327931363203,0.566197183098592,0.680281690140845,NA,NA,565.333333333333,0.479919395623822,1
"Tolypeutes matacus",0,0.860819828408008,0.233098591549296,0.350704225352113,NA,NA,1342.16666666667,0.481540881769805,1
"Microtus pennsylvanicus",0,0.55838894184938,0.72112676056338,0.166197183098592,NA,NA,991,0.481904295170451,1
"Apodemus speciosus",0,0.355338417540515,0.35,0.740845070422535,NA,NA,755.166666666667,0.48206116265435,1
"Oryx leucoryx",0,0.689704480457579,0.653521126760563,0.104225352112676,NA,NA,1144,0.482483653110273,1
"Phoca vitulina",0,0.723665395614871,0.545070422535211,0.180281690140845,NA,NA,1183.83333333333,0.483005836096976,1
"Rattus losea",1,0.22998093422307,0.566197183098592,0.653521126760563,NA,NA,610.333333333333,0.483233081360742,1
"Macropus robustus",0,NA,0.492253521126761,0.476056338028169,NA,NA,343.75,0.484154929577465,1
"Trachypithecus cristatus",0,0.442445185891325,0.636619718309859,0.374647887323944,NA,NA,858.166666666667,0.484570930508376,1
"Hipposideros galeritus",1,0.0550524308865586,0.566197183098592,0.833802816901408,NA,NA,408.333333333333,0.485017476962186,1
"Reithrodontomys megalotis",0,0.551835081029552,0.35,0.557746478873239,NA,NA,986.666666666667,0.486527186634264,1
"Papio cynocephalus",0,0.54706863679695,0.859154929577465,0.0535211267605634,NA,NA,981.166666666667,0.486581564378326,1
"Rattus tiomanicus",0,0.249880838894185,0.914788732394366,0.297183098591549,NA,NA,636.333333333333,0.487284223293367,1
"Arvicola amphibius",0,0.26930409914204,0.35,0.843661971830986,NA,NA,659.166666666667,0.487655356991009,1
"Cephalophus weynsi",0,0.299571020019066,0.7,0.464788732394366,NA,NA,694.666666666667,0.488119917471144,1
"Vulpes lagopus",0,0.491658722592946,0.176760563380282,0.797183098591549,NA,NA,918.166666666667,0.488534128188259,1
"Felis nigripes",0,0.507983794089609,0.176760563380282,0.787323943661972,NA,NA,938.666666666667,0.490689433710621,1
"Dobsonia anderseni",0,0.0843660629170639,0.879577464788732,0.514084507042254,NA,NA,447.833333333333,0.492676011582683,1
"Antilope cervicapra",0,0.380719733079123,0.66830985915493,0.433802816901408,NA,NA,793.333333333333,0.49427746971182,1
"Mystacina tuberculata",0,0.242373689227836,0.452112676056338,0.790140845070422,NA,NA,633,0.494875736784866,1
"Mus bufo",1,0.367731172545281,0.566197183098592,0.553521126760563,NA,NA,779.333333333333,0.495816494134812,1
"Diceros bicornis",0,0.313512869399428,0.707042253521127,0.467605633802817,NA,NA,716.5,0.496053585574457,1
"Suricata suricatta",0,0.55838894184938,0.176760563380282,0.753521126760563,NA,NA,1001.16666666667,0.496223543996742,1
"Tragelaphus imberbis",0,0.329122974261201,0.747887323943662,0.414084507042254,NA,NA,735.333333333333,0.497031601749039,1
"Spermophilus tridecemlineatus",0,0.982364156339371,0.0964788732394366,0.412676056338028,NA,NA,1494.5,0.497173028638945,1
"Bandicota indica",0,0.219137273593899,0.914788732394366,0.357746478873239,NA,NA,607.666666666667,0.497224161620502,1
"Ammospermophilus nelsoni",0,0.86606291706387,0.233098591549296,0.394366197183099,NA,NA,1359.83333333333,0.497842568598755,1
"Alouatta caraya",0,0.812559580552908,0.233098591549296,0.447887323943662,NA,NA,1297.66666666667,0.497848498681955,1
"Calomys musculinus",0,0.59556720686368,0.35,0.552112676056338,NA,NA,1046.5,0.499226627640006,1
"Oryx beisa",0,0.33615347950429,0.716901408450704,0.446478873239437,NA,NA,745.5,0.49984458706481,1
"Rattus exulans",0,0.218064823641563,0.905633802816901,0.376056338028169,NA,NA,608.333333333333,0.499918321495545,1
"Gorilla gorilla",0,0.571377502383222,0.86056338028169,0.0732394366197183,NA,NA,1020.16666666667,0.501726773094877,1
"Mustela putorius",0,0.248927550047664,0.452112676056338,0.805633802816901,NA,NA,645.833333333333,0.502224676306968,1
"Glossophaga commissarisi",0,0.167897998093422,0.614084507042253,0.728169014084507,NA,NA,552.5,0.503383839740061,1
"Carollia subrufa",0,0.200428979980934,0.614084507042253,0.695774647887324,NA,NA,590.333333333333,0.503429378303504,1
"Taphozous theobaldi",0,0.0799571020019066,0.680281690140845,0.752112676056338,NA,NA,450.833333333333,0.504117156066363,1
"Cervus nippon",0,0.372020972354623,0.707042253521127,0.435211267605634,NA,NA,790.666666666667,0.504758164493795,1
"Loxodonta africana",0,0.603551000953289,0.666197183098592,0.247887323943662,NA,NA,1060.5,0.505878502665181,1
"Syconycteris australis",0,0.112607244995234,0.733802816901408,0.671830985915493,NA,NA,490.166666666667,0.506080349270712,1
"Apodemus argenteus",0,0.323879885605338,0.35,0.846478873239437,NA,NA,736.166666666667,0.506786252948258,1
"Alouatta palliata",0,0.799451858913251,0.302112676056338,0.422535211267606,NA,NA,1289.66666666667,0.508033248745732,1
"Cephalophus nigrifrons",0,0.379051477597712,0.7,0.445070422535211,NA,NA,801.166666666667,0.508040633377641,1
"Bos frontalis",0,NA,0.743661971830986,0.280281690140845,NA,NA,363.5,0.511971830985915,1
"Ursus americanus",0,0.550047664442326,0.709859154929578,0.277464788732394,NA,NA,1003,0.512457202701433,1
"Pteropus admiralitatum",0,0.092230695900858,0.879577464788732,0.569014084507042,NA,NA,471.833333333333,0.513607415065544,1
"Sylvilagus brasiliensis",0,0.614275500476644,0.647887323943662,0.283098591549296,NA,NA,1079.5,0.515087138656534,1
"Neotoma floridana",0,0.62476167778837,0.176760563380282,0.746478873239437,NA,NA,1092.33333333333,0.516000371469363,1
"Mandrillus sphinx",0,0.573403241182078,0.695774647887324,0.28169014084507,NA,NA,1033.33333333333,0.516956009971491,1
"Trachypithecus francoisi",0,0.42302192564347,0.35,0.77887323943662,NA,NA,858.833333333333,0.51729838836003,1
"Caracal caracal",0,0.249404194470925,0.866197183098592,0.43943661971831,NA,NA,657.833333333333,0.518345999095942,1
"Alouatta pigra",0,0.830433746425167,0.302112676056338,0.423943661971831,NA,NA,1333.33333333333,0.518830028151112,1
"Myonycteris torquata",0,0.0359866539561487,0.973239436619718,0.549295774647887,NA,NA,410.666666666667,0.519507288407918,1
"Spermophilus beecheyi",0,0.986415633937083,0.38169014084507,0.191549295774648,NA,NA,1515.33333333333,0.519885023518934,1
"Erethizon dorsatum",0,0.83567683508103,0.32112676056338,0.404225352112676,NA,NA,1340.5,0.520342982585695,1
"Sturnira ludovici",0,0.192445185891325,0.614084507042253,0.761971830985915,NA,NA,594.833333333333,0.522833841306498,1
"Gazella gazella",0,0.562202097235462,0.723943661971831,0.284507042253521,NA,NA,1025,0.523550933820272,1
"Chlorocebus sabaeus",0,0.539680648236416,0.815492957746479,0.21830985915493,NA,NA,999.5,0.524494488379275,1
"Metachirus nudicaudatus",0,NA,0.588732394366197,0.46056338028169,NA,NA,372.5,0.524647887323944,1
"Canis aureus",0,0.117969494756911,0.733802816901408,0.726760563380282,NA,NA,510.666666666667,0.526177625012867,1
"Bos javanicus",0,0.281339370829361,0.836619718309859,0.474647887323944,NA,NA,703.833333333333,0.530868992154388,1
"Pteropus neohibernicus",0,0.0900857959961869,0.879577464788732,0.633802816901408,NA,NA,484.166666666667,0.534488692562109,1
"Neoromicia nanus",0,NA,0.452112676056338,0.623943661971831,NA,NA,382,0.538028169014084,1
"Erinaceus amurensis",1,0.279313632030505,0.566197183098592,0.769014084507042,NA,NA,706.666666666667,0.53817496654538,1
"Ammotragus lervia",0,0.450428979980934,0.7,0.466197183098592,NA,NA,906,0.538875387693175,1
"Ursus maritimus",0,0.562202097235462,0.77887323943662,0.276056338028169,NA,NA,1036,0.53904389156675,1
"Neotoma fuscipes",0,0.706625357483317,0.485211267605634,0.429577464788732,NA,NA,1204.83333333333,0.540471363292561,1
"Vampyrodes caraccioli",0,0.152287893231649,0.765492957746479,0.704225352112676,NA,NA,560.833333333333,0.540668734363601,1
"Rhynchonycteris naso",0,0.2017397521449,0.614084507042253,0.807042253521127,NA,NA,618.5,0.540955504236093,1
"Rhinolophus monoceros",1,NA,0.566197183098592,0.516901408450704,NA,NA,384.5,0.541549295774648,1
"Rhinonicteris aurantia",1,0.238798856053384,0.566197183098592,0.825352112676056,NA,NA,663.333333333333,0.543449383942677,1
"Heteromys anomalus",0,0.818398474737846,0.406338028169014,0.405633802816901,NA,NA,1336.83333333333,0.543456768574587,1
"Niviventer confucianus",1,0.245471877979028,0.566197183098592,0.835211267605634,NA,NA,675,0.548960109561084,1
"Glauconycteris argentata",0,0.0452812202097235,0.909154929577465,0.692957746478873,NA,NA,442.5,0.549131298755354,1
"Pteropus capistratus",0,0.111653956148713,0.879577464788732,0.657746478873239,NA,NA,520,0.549659299936895,1
"Desmodillus auricularis",0,0.545757864632984,0.35,0.757746478873239,NA,NA,1025.5,0.551168114502074,1
"Crocidura attenuata",0,0.22032888465205,0.452112676056338,0.98169014084507,NA,NA,647.5,0.551377233851153,1
"Mesocricetus auratus",0,0.669566253574833,0.788732394366197,0.198591549295775,NA,NA,1170.16666666667,0.552296732412268,1
"Rhombomys opimus",0,0.475929456625357,0.722535211267606,0.459154929577465,NA,NA,945.333333333333,0.552539865823476,1
"Nycteris nana",0,0.150857959961868,0.733802816901408,0.780281690140845,NA,NA,569.333333333333,0.554980822334707,1
"Lophostoma silvicolum",0,0.161344137273594,0.765492957746479,0.73943661971831,NA,NA,581.833333333333,0.555424571579461,1
"Hydrochoerus hydrochaeris",0,0.660271687321258,0.176760563380282,0.832394366197183,NA,NA,1162.33333333333,0.556475538966241,1
"Dasymys incomtus",0,0.268946615824595,0.680281690140845,0.729577464788732,NA,NA,709.833333333333,0.559601923584724,1
"Dasyprocta punctata",0,0.766920877025739,0.513380281690141,0.4,NA,NA,1288.83333333333,0.560100386238627,1
"Macaca nemestrina",0,0.385486177311725,0.81830985915493,0.48169014084507,NA,NA,846.833333333333,0.561828725770575,1
"Lepus timidus",0,0.471163012392755,0.746478873239437,0.469014084507042,NA,NA,946.666666666667,0.562218656713078,1
"Trichosurus vulpecula",0,NA,0.694366197183099,0.432394366197183,NA,NA,400,0.563380281690141,1
"Akodon montensis",0,0.590443279313632,0.35,0.754929577464789,NA,NA,1087.33333333333,0.565124285592807,1
"Gorilla beringei",0,0.669566253574833,0.867605633802817,0.161971830985915,NA,NA,1180.16666666667,0.566381239454522,1
"Tamiasciurus hudsonicus",0,0.881553860819828,0.536619718309859,0.285915492957746,NA,NA,1427.66666666667,0.568029690695811,1
"Colobus polykomos",0,0.578765490943756,0.35,0.777464788732394,NA,NA,1076.33333333333,0.568743426558717,1
"Colobus guereza",0,0.438632030505243,0.792957746478873,0.477464788732394,NA,NA,914.166666666667,0.569684855238837,1
"Lophuromys flavopunctatus",0,0.292897998093422,0.680281690140845,0.738028169014085,NA,NA,745.333333333333,0.570402619082784,1
"Urocyon littoralis",0,0.539680648236416,0.794366197183099,0.387323943661972,NA,NA,1034.5,0.573790263027162,1
"Lemur catta",0,0.904551954242135,0.416197183098592,0.402816901408451,NA,NA,1459,0.574522012916393,1
"Manis javanica",1,0.253932316491897,0.566197183098592,0.904225352112676,NA,NA,703.166666666667,0.574784950567722,1
"Ursus arctos",0,0.255243088655863,0.614084507042253,0.856338028169014,NA,NA,705,0.575221874622377,1
"Myodes rufocanus",0,0.340681601525262,0.848591549295775,0.53943661971831,NA,NA,805,0.576236590179782,1
"Deomys ferrugineus",0,0.487845567206864,0.452112676056338,0.791549295774648,NA,NA,976.666666666667,0.577169179679283,1
"Lonchophylla robusta",0,0.181839847473785,0.765492957746479,0.784507042253521,NA,NA,621.166666666667,0.577279949157928,1
"Spermophilus undulatus",0,0.594018112488084,0.176760563380282,0.961971830985916,NA,NA,1100.33333333333,0.57758350228476,1
"Thomomys talpoides",0,0.842588179218303,0.35,0.550704225352113,NA,NA,1391.66666666667,0.581097468190139,1
"Hipposideros commersoni",1,0.232006673021926,0.566197183098592,0.947887323943662,NA,NA,682.833333333333,0.582030393354726,1
"Meles meles",0,0.245829361296473,0.917605633802817,0.592957746478873,NA,NA,701.333333333333,0.585464247192721,1
"Marmota flaviventris",0,0.849022878932317,0.485211267605634,0.425352112676056,NA,NA,1403,0.586528753071336,1
"Mus spretus",0,0.265848427073403,0.990140845070423,0.512676056338028,NA,NA,727.5,0.589555109493951,1
"Lophocebus albigena",0,0.438632030505243,0.883802816901408,0.449295774647887,NA,NA,929,0.59057687401818,1
"Funambulus tristriatus",0,0.863560533841754,0.35,0.56056338028169,NA,NA,1423.33333333333,0.591374638041148,1
"Genetta maculata",0,0.268946615824595,0.733802816901408,0.774647887323944,NA,NA,733.166666666667,0.592465773349982,1
"Presbytis melalophos",0,0.513465204957102,0.680281690140845,0.587323943661972,NA,NA,1018.16666666667,0.59369027958664,1
"Cerdocyon thous",0,0.445066730219256,0.805633802816901,0.533802816901408,NA,NA,939.5,0.594834449979189,1
"Glaucomys volans",0,0.763346043851287,0.176760563380282,0.850704225352113,NA,NA,1310.83333333333,0.59693694419456,1
"Sylvilagus nuttallii",0,0.895853193517636,0.35,0.546478873239437,NA,NA,1465.16666666667,0.597444022252357,1
"Connochaetes gnou",0,0.499046711153479,0.838028169014085,0.461971830985915,NA,NA,1005.66666666667,0.59968223705116,1
"Tragelaphus angasii",0,0.499046711153479,0.733802816901408,0.570422535211268,NA,NA,1006.66666666667,0.601090687755385,1
"Lepus europaeus",0,0.385486177311725,0.980281690140845,0.442253521126761,NA,NA,875.833333333333,0.60267379619311,1
"Hylobates lar",0,0.400500476644423,0.950704225352113,0.457746478873239,NA,NA,893.5,0.602983726956592,1
"Mastomys huberti",0,0.344256434699714,0.909154929577465,0.559154929577465,NA,NA,829,0.604188764618215,1
"Castor fiber",0,0.376668255481411,0.848591549295775,0.594366197183099,NA,NA,868.333333333333,0.606542000653428,1
"Puma yagouaroundi",0,0.510605338417541,0.452112676056338,0.859154929577465,NA,NA,1024.5,0.607290981350448,1
"Orcinus orca",0,NA,0.35,0.864788732394366,NA,NA,431.25,0.607394366197183,1
"Spermophilus richardsonii",0,0.881553860819828,0.664788732394366,0.290140845070423,NA,NA,1459,0.612161146094872,1
"Chlorocebus pygerythrus",0,0.461987607244995,0.959154929577465,0.41830985915493,NA,NA,972.166666666667,0.61315079865913,1
"Calomys callosus",0,0.689704480457579,0.785915492957746,0.364788732394366,NA,NA,1237,0.61346956860323,1
"Oryzomys palustris",0,0.674928503336511,0.35,0.819718309859155,NA,NA,1220.83333333333,0.614882271065222,1
"Rhinolophus cornutus",1,NA,0.566197183098592,0.664788732394366,NA,NA,437,0.615492957746479,1
"Rusa unicolor",0,0.179099142040038,0.826056338028169,0.842253521126761,NA,NA,645.333333333333,0.615803000398323,1
"Oreamnos americanus",0,0.672187797902765,0.707042253521127,0.470422535211268,NA,NA,1218.83333333333,0.61655086221172,1
"Spermophilus variegatus",0,0.753098188751192,0.176760563380282,0.926760563380282,NA,NA,1314.5,0.618873105170585,1
"Phacochoerus africanus",0,0.280505243088656,0.995070422535211,0.584507042253521,NA,NA,766.166666666667,0.620027569292463,1
"Cercopithecus nictitans",0,0.529909437559581,0.883802816901408,0.450704225352113,NA,NA,1057,0.621472159937701,1
"Sylvilagus floridanus",0,0.74904671115348,0.750704225352113,0.369014084507042,NA,NA,1312.66666666667,0.622921673670878,1
"Gerbilliscus validus",0,0.392635843660629,0.680281690140845,0.801408450704225,NA,NA,899.833333333333,0.624775328168567,1
"Eumetopias jubatus",0,0.710795996186845,0.745070422535211,0.419718309859155,NA,NA,1269.83333333333,0.62519490952707,1
"Galago senegalensis",0,0.485581506196378,0.614084507042253,0.78169014084507,NA,NA,1009.5,0.6271187180279,1
"Hydropotes inermis",1,0.335200190657769,0.566197183098592,0.983098591549296,NA,NA,835.5,0.628165321768552,1
"Macaca fuscata",0,0.618446139180172,0.791549295774648,0.47887323943662,NA,NA,1165.66666666667,0.629622891463813,1
"Potamochoerus porcus",0,0.312082936129647,0.995070422535211,0.583098591549296,NA,NA,810,0.630083983404718,1
"Capra ibex",0,0.5767397521449,0.832394366197183,0.483098591549296,NA,NA,1118,0.63074423663046,1
"Cystophora cristata",0,0.672187797902765,0.78169014084507,0.440845070422535,NA,NA,1229.5,0.631574336390123,1
"Pagophilus groenlandicus",0,0.666706387035272,0.78169014084507,0.456338028169014,NA,NA,1225.5,0.634911518683119,1
"Mus spicilegus",0,0.257745471877979,0.977464788732394,0.670422535211268,NA,NA,750.5,0.635210931940547,1
"Perameles nasuta",0,NA,0.680281690140845,0.590140845070423,NA,NA,451,0.635211267605634,1
