"Sp","Betacov","R.Alb","R.Car3","R.Gut1","R.Stock1","P.Alb","P.Car3","P.Gut1","P.Stock1","Rank","PropRank","InSample"
"Harpyionycteris celebensis",0,0.343268242548818,0.304659498207885,0.31989247311828,0.357685009487666,0.183684210526316,0.145741628054622,0.596429332050665,0.23924059752857,352,0.331376305840662,0
"Eptesicus bobrinskoi",0,0.534943473792395,0.222222222222222,0.348566308243728,0.22011385199241,0.171973684210526,0.190113329378217,0.572674439487023,0.300901217405539,347.375,0.331461464062689,0
"Eptesicus tatei",0,0.458890030832477,0.204301075268817,0.329749103942652,0.337760910815939,0.175789473684211,0.201699555604499,0.586896622687674,0.248481602145206,349.625,0.332675280214971,0
"Nyctimene minutus",0,0.403391572456321,0.342293906810036,0.440860215053763,0.148007590132827,0.179605263157895,0.124634252302582,0.503939835515681,0.382310791450541,355.625,0.333638321113237,0
"Pteropus mariannus",0,0.377183967112025,0.491935483870968,0.226702508960573,0.258064516129032,0.181315789473684,0.0795642365656999,0.700140937021881,0.279345046904571,360.25,0.33847161901815,0
"Rhinolophus guineensis",0,0.2672147995889,0.232974910394265,0.815412186379928,0.0426944971537002,0.193815789473684,0.186336069411471,0.18387730879893,0.531115759960467,368.75,0.339574098379198,0
"Rhinolophus rufus",0,0.479445015416238,0.412186379928315,0.42921146953405,0.0635673624288425,0.174605263157895,0.0979954652169168,0.51266689522744,0.486202785099165,368.125,0.346102556826862,0
"Pteropus seychellensis",0,0.400308324768756,0.370071684587814,0.399641577060932,0.214421252371917,0.179736842105263,0.11489083093315,0.547668119794987,0.304551420290623,368.625,0.346110709697355,0
"Pteropus melanotus",0,0.396711202466598,0.211469534050179,0.341397849462366,0.441176470588235,0.179868421052632,0.19640237329242,0.576654488064993,0.19756797239432,367,0.347688764141845,0
"Taphozous mauritianus",0,0.563206577595067,0.0636200716845878,0.0170250896057348,0.759013282732448,0.169868421052632,0.288529056722229,0.952480651069423,0.10452591788901,359.5,0.350716255404459,0
"Pteropus caniceps",0,0.429085303186023,0.387992831541219,0.324372759856631,0.261859582542694,0.177894736842105,0.10859636677778,0.594310032143185,0.278211273578127,372.125,0.350827619281642,0
"Pipistrellus endoi",0,0.510791366906475,0.466845878136201,0.280465949820789,0.149905123339658,0.173157894736842,0.086424762697629,0.635083331267086,0.381078666889404,372.25,0.352002079550781,0
"Nycteris hispida",0,0.558067831449126,0.188172043010753,0.0842293906810036,0.577798861480076,0.170131578947368,0.212706901198694,0.883729561223535,0.155598139752362,364,0.35206703165524,0
"Myotis gomantongensis",0,NA,0.406810035842294,0.297491039426523,NA,NA,0.099928079229715,0.620232739298849,NA,393,0.352150537634409,0
"Murina silvatica",0,NA,0.457885304659498,0.292114695340502,0.310246679316888,NA,0.087987958357218,0.624833208158034,0.2576132170174,388,0.353415559772296,0
"Kerivoula papillosa",0,0.0832476875642343,0.21415770609319,0.181899641577061,0.935483870967742,0.229605263157895,0.195651220437795,0.782534996656048,0.04540585027715,377.25,0.353697226550557,0
"Myonycteris brachycephala",0,0.273895169578623,0.278673835125448,0.767025089605735,0.0967741935483871,0.191973684210526,0.160880114268704,0.228560441229671,0.450697047836365,383.875,0.354092071964548,0
"Hipposideros fuliginosus",0,0.667523124357657,0.219534050179211,0.270609318996416,0.287476280834915,0.150921052631579,0.19098587339327,0.643816389522591,0.266756525046135,374.875,0.36128569359205,0
"Scotoecus hindei",0,NA,0.247311827956989,0.167562724014337,0.671726755218216,NA,0.178726458841217,0.807451401371955,0.133208122267741,390.333333333333,0.362200435729848,0
"Rhinopoma macinnesi",0,NA,0.473118279569892,0.460573476702509,0.159392789373814,NA,0.0847554385996574,0.483150980311227,0.368632260378642,403.333333333333,0.364361515215405,0
"Myotis pruinosus",0,0.469167523124358,0.397849462365591,0.278673835125448,0.319734345351044,0.175,0.103120097924147,0.635430146922091,0.255689768866727,387.125,0.36635629149161,0
"Pipistrellus maderensis",0,0.408530318602261,0.0698924731182796,0.791218637992832,0.202087286527514,0.179342105263158,0.277048721022585,0.201865800327501,0.317183332724698,392.875,0.367932179060222,0
"Pteropus livingstonii",0,NA,0.380824372759857,0.481182795698925,0.241935483870968,NA,0.112222437579131,0.464546414999408,0.28665749372769,405.666666666667,0.367980884109916,0
"Nycteris grandis",0,0.62589928057554,0.25,0.138888888888889,0.460151802656546,0.162763157894737,0.177785797806236,0.831905988711988,0.191016761847515,382,0.368734993030244,0
"Pteropus voeltzkowi",0,NA,0.374551971326165,0.521505376344086,0.210626185958254,NA,0.113650327932861,0.415661547857171,0.309786294001089,407.333333333333,0.368894511209502,0
"Myotis welwitschii",0,0.0781089414182939,0.35752688172043,0.318996415770609,0.722011385199241,0.231710526315789,0.119434261905838,0.597396016372959,0.116965807564047,398,0.369160906027144,0
"Pteropus pselaphon",0,NA,0.510752688172043,0.263440860215054,0.333965844402277,NA,0.0761494535863419,0.656207305985791,0.25031171576247,405.333333333333,0.369386464263125,0
"Hypsugo bodenheimeri",0,NA,0.270609318996416,0.333333333333333,0.504743833017078,NA,0.167655221523198,0.584787558653662,0.173716616833407,402,0.369562161782276,0
"Myotis hasseltii",0,0.121274409044193,0.210573476702509,0.161290322580645,0.985768500948767,0.224210526315789,0.196942401677886,0.810661493233614,0.0142231427026781,393,0.369726677319028,0
"Kerivoula lanosa",0,0.0729701952723535,0.302867383512545,0.308243727598566,0.796015180265655,0.233157894736842,0.147382841358677,0.610007952969632,0.0933523560779082,398,0.37002412166228,0
"Dobsonia peronii",0,0.303186022610483,0.298387096774194,0.363799283154122,0.529411764705882,0.189078947368421,0.14918349281948,0.563327882645514,0.168172397771779,398,0.37369604181117,0
"Hipposideros ridleyi",0,0.634121274409044,0.347670250896057,0.211469534050179,0.304554079696395,0.161052631578947,0.121995583343765,0.733306632167739,0.258751207104825,390.5,0.374453784762919,0
"Rhinolophus siamensis",0,0.0822199383350462,0.960125448028674,0.368279569892473,0.0910815939278937,0.23,0.0106345183437003,0.557615237804147,0.460531855660851,414.625,0.375426637546022,0
"Dobsonia exoleta",0,0.374614594039054,0.325268817204301,0.266129032258065,0.537950664136622,0.181447368421053,0.133160204590353,0.651250508663076,0.16538734677087,397.875,0.375990776909511,0
"Dobsonia viridis",0,0.405960945529291,0.317204301075269,0.212365591397849,0.570208728652751,0.179473684210526,0.136897563427863,0.731769899401217,0.157459396447795,396.75,0.37643489166379,0
"Rhinolophus convexus",0,NA,0.330645161290323,0.422939068100358,NA,NA,0.130673231953028,0.519958622161244,NA,420.5,0.37679211469534,0
"Dobsonia magna",0,NA,0.493727598566308,0.459677419354839,0.179316888045541,NA,0.078911248543263,0.483655631688915,0.33917656294419,417.666666666667,0.377573968655563,0
"Mimetillus moloneyi",0,0.140801644398767,0.196236559139785,0.271505376344086,0.903225806451613,0.220789473684211,0.208544576878533,0.643209851362958,0.0600571753015632,402.75,0.377942346583563,0
"Tadarida ventralis",0,0.426002055498458,0.407706093189964,0.236559139784946,0.444971537001898,0.178157894736842,0.0998168942426496,0.685915943079003,0.195309120258927,400.625,0.378809706368817,0
"Acerodon leucotis",0,0.411613566289825,0.316308243727599,0.436379928315412,0.351992409867173,0.179210526315789,0.137985293717636,0.508582799103532,0.242143279834807,402.875,0.379073537050002,0
"Rhinolophus keyensis",0,0.530832476875642,0.368279569892473,0.542114695340502,0.0787476280834915,0.172105263157895,0.115568436535084,0.399491398225749,0.469803026062469,403.875,0.379993592548027,0
"Pteropus personatus",0,0.403391572456321,0.417562724014337,0.317204301075269,0.389943074003795,0.179605263157895,0.0976118615664616,0.599672831165943,0.220303387111978,405.875,0.38202541788743,0
"Cheiromeles torquatus",0,0.615107913669065,0.312724014336918,0.101254480286738,0.503795066413662,0.165131578947368,0.139973373971324,0.868896668364158,0.17387836237603,397.875,0.383220368676596,0
"Glischropus tylopus",0,0.0842754367934224,0.218637992831541,0.301075268817204,0.947817836812144,0.229342105263158,0.191246631746799,0.617240844142352,0.0390151179589264,415.25,0.387951633813578,0
"Hipposideros cervinus",0,0.571428571428571,0.343189964157706,0.264336917562724,0.372865275142315,0.169342105263158,0.124167481556382,0.654393968451278,0.23146461671839,406.75,0.387955182072829,0
"Dobsonia crenulata",0,0.346865364850976,0.365591397849462,0.300179211469534,0.540796963946869,0.183289473684211,0.116041337836388,0.618593409233459,0.164476097197218,412.625,0.38835823452921,0
"Rhinolophus canuti",0,0.530832476875642,0.409498207885305,0.547491039426523,0.0664136622390892,0.172105263157895,0.0997177651531406,0.391204283827379,0.483222046935365,413.625,0.38855884660664,0
"Rhinolophus hillorum",0,0.400308324768756,0.335125448028674,0.733870967741935,0.0863377609108159,0.179736842105263,0.128950855044975,0.256630948216112,0.464365144795705,418.375,0.388910625362545,0
"Murina grisea",0,NA,0.184587813620072,0.449820788530466,0.535104364326376,NA,0.214560299108182,0.494424602994973,0.166034363400654,424,0.389837655492304,0
"Rhinolophus maclaudi",0,0.510791366906475,0.257168458781362,0.75,0.0436432637571157,0.173157894736842,0.175329011010375,0.241733033570401,0.53107328406935,416.75,0.390400772361238,0
"Nyctimene aello",0,0.572970195272354,0.419354838709677,0.448924731182796,0.120493358633776,0.169210526315789,0.0971500518462975,0.49459881663043,0.429237385643086,413.375,0.390435780949651,0
"Rhinolophus euryotis",0,0.488694758478931,0.516129032258065,0.495519713261649,0.0616698292220114,0.174342105263158,0.0749660018969953,0.442403497663411,0.487185299452135,417.375,0.390503333305164,0
"Eptesicus japonensis",0,0.501027749229188,0.557347670250896,0.318100358422939,0.188804554079696,0.173552631578947,0.0623389103305172,0.597402395799197,0.330626627006531,415.875,0.39132008299568,0
"Laephotis wintoni",0,0.182425488180884,0.367383512544803,0.492831541218638,0.530360531309298,0.210789473684211,0.115768971342444,0.444421354648285,0.167518485722791,424.125,0.393250268313406,0
"Pteropus speciosus",0,0.354573484069887,0.276881720430108,0.253584229390681,0.700189753320683,0.182631578947368,0.161404817117063,0.662288180582314,0.124848631026503,418.75,0.39630729680284,0
"Rhinolophus silvestris",0,0.339157245632066,0.413082437275986,0.758960573476703,0.0749525616698292,0.184078947368421,0.097945827440043,0.233870310587209,0.473270855620622,429.25,0.396538204513646,0
"Hipposideros jonesi",0,0.638232271325797,0.183691756272401,0.540322580645161,0.225806451612903,0.159210526315789,0.215093815974325,0.400833932721813,0.295549469611167,416.75,0.397013264964066,0
"Scotoecus albigula",0,NA,0.333333333333333,0.21505376344086,0.647058823529412,NA,0.12927294070691,0.725738518579655,0.140044880123269,431.333333333333,0.398481973434535,0
"Otomops martiensseni",0,0.479445015416238,0.324372759856631,0.155913978494624,0.637571157495256,0.174605263157895,0.133449054137034,0.816229697146159,0.141205018919715,418.625,0.399325727815687,0
"Nyctimene albiventer",0,0.494347379239466,0.436379928315412,0.518817204301075,0.148956356736243,0.174078947368421,0.0927132401407265,0.419591233601917,0.381737861743019,426,0.399625217148049,0
"Scotophilus nucella",0,0.362281603288798,0.235663082437276,0.46594982078853,0.536053130929791,0.182368421052632,0.184776937982511,0.481881275483205,0.165912556333934,425.125,0.399986909361099,0
"Myotis adversus",0,0.137718396711202,0.24910394265233,0.267025089605735,0.949715370018975,0.221447368421053,0.17831782967948,0.64982628691068,0.0380714834533385,427.75,0.400890699747061,0
"Pteropus aldabrensis",0,NA,0.370967741935484,0.519713261648746,0.317836812144212,NA,0.11484534760581,0.418990824513566,0.255885433145043,443,0.402839271909481,0
"Miniopterus africanus",0,NA,0.328853046594982,0.396057347670251,0.484819734345351,NA,0.131348129469877,0.552314070517199,0.178986864001107,440,0.403243376203528,0
"Pipistrellus nanulus",0,0.183967112024666,0.310931899641577,0.552867383512545,0.569259962049336,0.210657894736842,0.142091040415115,0.385431439675646,0.158145508158861,435.75,0.404256589307031,0
"Mops thersites",0,0.621788283658787,0.201612903225806,0.334229390681004,0.462049335863378,0.164342105263158,0.202088937477698,0.582620859947159,0.190608070539756,422.5,0.404919978357244,0
"Chaerephon bemmeleni",0,0.615107913669065,0.236559139784946,0.262544802867384,0.513282732447818,0.165131578947368,0.184758638356653,0.657352870952446,0.172626085445788,424.125,0.406873647192303,0
"Alionycteris paucidentata",0,0.525179856115108,0.336917562724014,0.543906810035842,0.224857685009488,0.1725,0.126742956230098,0.395339299632955,0.295926677205008,432.75,0.407715478471113,0
"Pteropus melanopogon",0,0.383864337101747,0.437275985663082,0.485663082437276,0.326375711574953,0.180921052631579,0.0925517448336054,0.458688908530314,0.253463939341808,436.875,0.408294779194265,0
"Hesperoptenus blanfordi",0,0.127954779033916,0.258064516129032,0.326164874551971,0.922201138519924,0.223552631578947,0.175298743486467,0.589079875677475,0.0523412788053431,437.125,0.408596327058711,0
"Saccolaimus peli",0,0.709660842754368,0.169354838709677,0.173835125448029,0.598671726755218,0.146447368421053,0.22187125857874,0.795637295857631,0.151015861018542,426.125,0.412880633416823,0
"Pteropus lombocensis",0,0.319630010277492,0.299283154121864,0.339605734767025,0.693548387096774,0.186973684210526,0.148525825389559,0.577840031024486,0.125994075199559,438.75,0.413016821565789,0
"Pteropus griseus",0,0.275436793422405,0.318996415770609,0.565412186379928,0.492409867172676,0.191842105263158,0.136029523534685,0.371686887507424,0.176876612219601,443.5,0.413063815686405,0
"Acerodon humilis",0,NA,0.543010752688172,0.433691756272401,0.264705882352941,NA,0.0662176017838493,0.510554409984274,0.276580397726249,456.333333333333,0.413802797104505,0
"Kerivoula argentata",0,0.166495375128469,0.35663082437276,0.515232974910394,0.61954459203036,0.214736842105263,0.119520791310866,0.422574097584903,0.146475026402499,447,0.414475941610496,0
"Eudiscopus denticulus",0,0.488694758478931,0.21326164874552,0.294802867383513,0.662239089184061,0.174342105263158,0.196180387777001,0.621388623666331,0.135213260891669,435.125,0.414749590948006,0
"Myotis annamiticus",0,NA,0.303763440860215,0.525985663082437,NA,NA,0.147160595580111,0.410994551579678,NA,463,0.414874551971326,0
"Murina ussuriensis",0,0.551901336073998,0.49910394265233,0.370071684587814,0.243833017077799,0.170789473684211,0.0782196762723741,0.5574462328717,0.285874719843899,441,0.416227495097985,0
"Mops congicus",0,0.683967112024666,0.230286738351254,0.304659498207885,0.451612903225806,0.148947368421053,0.188144502658735,0.613827368393966,0.193680287525592,434.625,0.417631562952403,0
"Hipposideros hypophyllus",0,NA,0.308243727598566,0.528673835125448,NA,NA,0.144626699475858,0.406454028153943,NA,467,0.418458781362007,0
"Hipposideros nequam",0,NA,0.425627240143369,0.614695340501792,0.215370018975332,NA,0.0957125160556519,0.326686605388437,0.303739997084586,462.666666666667,0.418564199873498,0
"Syconycteris carolinae",0,0.501027749229188,0.551075268817204,0.458781362007168,0.165085388994307,0.173552631578947,0.0642084078541752,0.484267055169359,0.361514690147579,447.125,0.418992442261967,0
"Murina puta",0,0.411613566289825,0.339605734767025,0.32168458781362,0.606261859582543,0.179210526315789,0.125481417455981,0.596171044416294,0.148844719269799,444.375,0.419791437113253,0
"Eptesicus hottentotus",0,0.236382322713258,0.354838709677419,0.434587813620072,0.655597722960152,0.2,0.120250068739813,0.509378307116063,0.137698248818571,450.5,0.420351642242725,0
"Rhinolophus adami",0,NA,0.449820788530466,0.762544802867383,0.0521821631878558,NA,0.0893473071034045,0.231238328600815,0.506784426391832,469.333333333333,0.421515918195235,0
"Falsistrellus petersi",0,0.369989722507708,0.272401433691756,0.172043010752688,0.872865275142315,0.181710526315789,0.165153161061755,0.797297322999351,0.0726914070394303,444,0.421824860523617,0
"Kerivoula whiteheadi",0,0.226104830421377,0.244623655913978,0.252688172043011,0.966793168880455,0.200921052631579,0.179792474286639,0.664847280002597,0.0312079647011205,448.5,0.422552456814705,0
"Hipposideros megalotis",0,0.558067831449126,0.39336917562724,0.584229390681004,0.157495256166983,0.170131578947368,0.105259489350719,0.355350745843411,0.373203363962441,450,0.423290413481088,0
"Neopteryx frosti",0,0.479445015416238,0.381720430107527,0.410394265232975,0.42314990512334,0.174605263157895,0.112026898949738,0.531810924811852,0.205799451391794,449.125,0.42367740397002,0
"Hipposideros durgadasi",0,0.89568345323741,0.221326164874552,0.470430107526882,0.111954459203036,0.123684210526316,0.190426279905445,0.473945533887255,0.435615667437104,440.375,0.42484854621047,0
"Pipistrellus stenopterus",0,0.140801644398767,0.375448028673835,0.371863799283154,0.814990512333966,0.220789473684211,0.113644075707898,0.557253384781131,0.0885497806584501,457.5,0.42577599617243,0
"Miniopterus fraterculus",0,0.644912641315519,0.3915770609319,0.397849462365591,0.27134724857685,0.156447368421053,0.10664385377917,0.550462997843508,0.273511111222309,448.625,0.426421603297465,0
"Rhinolophus nereis",0,0.567317574511819,0.422939068100358,0.661290322580645,0.0597722960151803,0.169605263157895,0.0962065547332158,0.299274977274727,0.496242825791813,456.25,0.427829815302001,0
"Hipposideros obscurus",0,0.801130524152107,0.360215053763441,0.313620071684588,0.238140417457305,0.135921052631579,0.118347812005143,0.601237471211405,0.288368253475747,445.625,0.42827651676436,0
"Myotis hosonoi",0,NA,0.560035842293907,0.398745519713262,0.329222011385199,NA,0.0610572491983515,0.54776568913558,0.252612256513031,472.333333333333,0.429334457797456,0
"Emballonura alecto",0,0.673689619732785,0.24820788530466,0.0905017921146953,0.709677419354839,0.150263157894737,0.178702847568155,0.880446491187999,0.121707120185526,445.375,0.430519179126745,0
"Myotis yesoensis",0,NA,0.554659498207885,0.413978494623656,0.328273244781784,NA,0.0630641841778198,0.529111472281985,0.252688097058305,475.666666666667,0.432303745871108,0
"Pteropus ocularis",0,0.338129496402878,0.389784946236559,0.42831541218638,0.574003795066414,0.184473684210526,0.107784883900315,0.514213041772185,0.156522141637071,461.75,0.432558412473058,0
"Pteropus tokudae",0,NA,0.619175627240143,0.24820788530466,NA,NA,0.0477574150166602,0.672967864561591,NA,484,0.433691756272401,0
"Rhinolophus hilli",0,NA,0.567204301075269,0.681003584229391,0.055977229601518,NA,0.0588730756891793,0.286037746280279,0.503197319919169,484,0.434728371635393,0
"Asellia patrizii",0,0.71120246659815,0.388888888888889,0.469534050179211,0.170777988614801,0.146315789473684,0.10789690352198,0.47420496596777,0.348112020489495,457.5,0.435100848570263,0
"Paranyctimene raptor",0,0.474820143884892,0.524193548387097,0.585125448028674,0.16034155597723,0.174736842105263,0.0714967645789061,0.355075865286785,0.36515846528572,467.25,0.436120174069473,0
"Hypsugo anthonyi",0,NA,0.245519713261649,0.471326164874552,0.59392789373814,NA,0.179703396419044,0.473057098178302,0.152164002761862,475.333333333333,0.43692459062478,0
"Chaerephon russatus",0,0.724049331963001,0.240143369175627,0.296594982078853,0.490512333965844,0.144473684210526,0.182160840702329,0.620435981431391,0.177426620947881,455.125,0.437825004295831,0
"Hipposideros beatus",0,0.595580678314491,0.207885304659498,0.589605734767025,0.359582542694497,0.167631578947368,0.19848329143518,0.349437983143107,0.239030430843141,462.125,0.438163565108878,0
"Nyctalus azoreum",0,NA,0.309139784946237,0.758064516129032,0.249525616698292,NA,0.144597293352828,0.233941396082713,0.282444296333797,484.666666666667,0.438909972591187,0
"Mops mops",0,0.627954779033916,0.363799283154122,0.293906810035842,0.470588235294118,0.162368421052632,0.116637242675622,0.622550721925304,0.188014046607172,460.25,0.439062276879499,0
"Rhinolophus cognatus",0,0.563206577595067,0.398745519713262,0.71594982078853,0.0815939278937381,0.169868421052632,0.102961593055845,0.267271711060526,0.467356103268424,469.5,0.439873961497649,0
"Triaenops rufus",0,0.825282631038027,0.461469534050179,0.328853046594982,0.150853889943074,0.132894736842105,0.0875759506833534,0.587051895224552,0.380075194562422,461,0.441614775406566,0
"Myotis ozensis",0,NA,0.560931899641577,0.461469534050179,0.30550284629981,NA,0.0610418655689307,0.48281058509069,0.258244022335385,487.666666666667,0.442634759997189,0
"Pteropus rodricensis",0,NA,0.337813620071685,0.488351254480287,0.502846299810247,NA,0.126189262900052,0.451687867505044,0.174003425319195,484,0.443003724787406,0
"Hipposideros breviceps",0,NA,0.495519713261649,0.60752688172043,0.226755218216319,NA,0.078830634256056,0.331929430337808,0.295266733137205,490,0.443267271066133,0
"Rhinolophus ruwenzorii",0,0.411613566289825,0.599462365591398,0.705197132616487,0.0569259962049336,0.179210526315789,0.0513655956705038,0.273787339534543,0.4997206218086,479.125,0.443299765175661,0
"Pteropus brunneus",0,NA,0.637992831541219,0.24910394265233,NA,NA,0.0445279461141031,0.672313064400417,NA,495,0.443548387096774,0
"Hypsugo ariel",0,NA,0.301075268817204,0.56989247311828,0.464895635673624,NA,0.147751205195646,0.368069775087638,0.190166339297249,487.333333333333,0.445287792536369,0
"Myotis macrotarsus",0,0.282631038026721,0.372759856630824,0.219534050179211,0.907020872865275,0.191052631578947,0.114288053256435,0.712888846721582,0.0586133111663443,473,0.445486454425508,0
"Kerivoula pellucida",0,0.157245632065776,0.332437275985663,0.314516129032258,0.978178368121442,0.217236842105263,0.130269913569568,0.601075612398024,0.0217831673182066,476.5,0.445594351301285,0
"Nyctimene draconilla",0,0.441932168550874,0.602150537634409,0.624551971326165,0.122390891840607,0.176973684210526,0.0506069118227327,0.31940539156386,0.422017553111945,482,0.447756392338014,0
"Myotis frater",0,0.16032887975334,0.835573476702509,0.352150537634409,0.454459203036053,0.216710526315789,0.0194788036066345,0.57119005525386,0.193116008278631,490.125,0.450628024281578,0
"Tadarida fulminans",0,0.676258992805755,0.439068100358423,0.251792114695341,0.439278937381404,0.149736842105263,0.0920706144218925,0.665172436619179,0.197969355829257,473,0.451599536310231,0
"Myopterus daubentonii",0,0.63617677286742,0.185483870967742,0.581541218637993,0.403225806451613,0.160263157894737,0.214132101352709,0.359450289873682,0.213377267142917,475,0.451606917231192,0
"Nyctalus furvus",0,0.609969167523124,0.586917562724014,0.327956989247312,0.281783681214421,0.165789473684211,0.0535225431411017,0.587781291049124,0.270018728086566,477.875,0.451656850177218,0
"Hipposideros dyacorum",0,0.620760534429599,0.420250896057348,0.477598566308244,0.289373814041746,0.164473684210526,0.0969439664025831,0.466021548495171,0.265662799319571,477.75,0.451995952709234,0
"Murina tenebrosa",0,0.578108941418294,0.494623655913978,0.447132616487455,0.28842504743833,0.168947368421053,0.0788467270754942,0.496457844597879,0.266556136428505,479.375,0.452072565314514,0
"Chaerephon aloysiisabaudiae",0,0.437307297019527,0.279569892473118,0.513440860215054,0.578747628083491,0.177236842105263,0.160872641182913,0.42536886805807,0.155360761237821,480.125,0.452266419447798,0
"Pteropus macrotis",0,0.450154162384378,0.550179211469534,0.466845878136201,0.346299810246679,0.176447368421053,0.0642140782273149,0.480415693758777,0.244270795461116,484.5,0.453369765559198,0
"Hypsugo joffrei",0,0.469167523124358,0.238351254480287,0.482974910394265,0.625237191650854,0.175,0.183722250626199,0.462349522146901,0.145501270773225,480.125,0.453932719912441,0
"Mops brachypterus",0,0.609969167523124,0.209677419354839,0.396953405017921,0.608159392789374,0.165789473684211,0.197612000839409,0.551332894029784,0.148620065056895,477.875,0.456189846171315,0
"Nyctophilus gouldi",0,0.554984583761562,0.497311827956989,0.566308243727599,0.222011385199241,0.170394736842105,0.0784342597853649,0.370996574454004,0.298671774652434,490.25,0.460154010161348,0
"Rhinolophus madurensis",0,0.602261048304214,0.610215053763441,0.601254480286738,0.0332068311195446,0.166973684210526,0.0484908095454205,0.334396681636183,0.543392843150645,493.25,0.461734353368484,0
"Nyctimene robinsoni",0,0.574511819116136,0.590501792114695,0.431899641577061,0.255218216318786,0.169078947368421,0.0530157387638683,0.511216728591144,0.281481703186202,492.25,0.463032867281669,0
"Pteropus faunulus",0,NA,0.277777777777778,0.413082437275986,0.698292220113852,NA,0.160897852266356,0.529351006636343,0.125269495824964,502.333333333333,0.463050811722538,0
"Eptesicus floweri",0,0.333504624871531,0.418458781362007,0.631720430107527,0.471537001897533,0.185657894736842,0.0973885931068108,0.317225968714332,0.187772966963317,498.375,0.46380520955965,0
"Nyctimene certans",0,0.510791366906475,0.591397849462366,0.598566308243728,0.154648956356736,0.173157894736842,0.052911615334636,0.338109370874063,0.37740192029131,497,0.463851120242326,0
"Aproteles bulmerae",0,NA,0.689068100358423,0.508960573476703,0.196394686907021,NA,0.0369534094547046,0.427657278855359,0.323073154351114,514.666666666667,0.464807786914049,0
"Nycteris arge",0,0.651593011305241,0.275985663082437,0.247311827956989,0.686907020872865,0.155131578947368,0.161560029393016,0.675994375865686,0.12884578287618,485.5,0.465449380804383,0
"Myotis rosseti",0,0.185508735868448,0.271505376344086,0.43010752688172,0.977229601518027,0.210526315789474,0.165512057976076,0.511807043780657,0.0218655015764821,498.375,0.46608781015307,0
"Nyctophilus bifax",0,0.52672147995889,0.448028673835125,0.412186379928315,0.487666034155598,0.172368421052632,0.0894156384685031,0.530683662349258,0.178715703109949,496.625,0.468650641969482,0
"Nycteris tragata",0,0.641829393627955,0.390681003584229,0.163978494623656,0.683111954459203,0.157631578947368,0.107467745464501,0.80932686994345,0.130454709733365,490.875,0.469900211573761,0
"Chaerephon jobensis",0,0.837615621788284,0.434587813620072,0.301971326164875,0.306451612903226,0.130921052631579,0.0935838491565034,0.616410696333075,0.258141384017005,490,0.470156593619114,0
"Nyctophilus geoffroyi",0,0.41726618705036,0.529569892473118,0.5,0.443074003795066,0.178815789473684,0.0692225125846636,0.440874284618892,0.197408418275789,505.5,0.472477520829636,0
"Hesperoptenus tomesi",0,0.303186022610483,0.395161290322581,0.411290322580645,0.787476280834915,0.189078947368421,0.103882352845068,0.53070363352581,0.0963066075097266,506.25,0.474278479087156,0
"Eptesicus matroka",0,0.305241521068859,0.487455197132616,0.491039426523298,0.613851992409867,0.188815789473684,0.0812111373569648,0.447557824566206,0.147960962198498,509,0.47439703428366,0
"Neoromicia melckorum",0,0.200411099691675,0.515232974910394,0.865591397849462,0.316888045540797,0.207368421052632,0.0751620527765438,0.149557578722966,0.256011663718895,517.5,0.474530879498082,0
"Nyctimene cyclotis",0,0.600205549845838,0.558243727598566,0.609318996415771,0.138519924098672,0.167105263157895,0.0616685586258393,0.330059015723837,0.399078383936491,508.25,0.476572049489712,0
"Pteropus subniger",0,NA,0.669354838709677,0.28405017921147,NA,NA,0.0399042791307336,0.631282465621782,NA,532,0.476702508960573,0
"Myotis yanbarensis",0,NA,0.532706093189964,0.421146953405018,NA,NA,0.0685918548069238,0.521199367109585,NA,532.25,0.476926523297491,0
"Hipposideros camerunensis",0,0.875642343268243,0.3584229390681,0.426523297491039,0.250474383301708,0.126184210526316,0.119415174454027,0.516729720240155,0.282233789433533,498,0.477765740782273,0
"Plecotus teneriffae",0,0.569886947584789,0.203405017921147,0.792114695340502,0.347248576850095,0.169473684210526,0.201833085192813,0.201604746545846,0.244019589049661,507.875,0.478163809424133,0
"Plecotus taivanus",0,0.507708119218911,0.480286738351254,0.309139784946237,0.615749525616698,0.173289473684211,0.0829863777065274,0.609822008754453,0.147646946630334,506,0.478221042033275,0
"Pipistrellus westralis",0,0.294964028776978,0.595878136200717,0.583333333333333,0.44022770398482,0.189736842105263,0.0525104471699971,0.357838155261412,0.197791692379374,516.75,0.478600800573962,0
"Murina ryukyuana",0,NA,0.532706093189964,0.425627240143369,NA,NA,0.0685918548069238,0.517103403412864,NA,534.75,0.479166666666667,0
"Mops sarasinorum",0,0.789825282631038,0.382616487455197,0.325268817204301,0.420303605313093,0.1375,0.111706411361674,0.594112593341369,0.207576185107126,500.375,0.479503548150907,0
"Glauconycteris poensis",0,0.164439876670092,0.162186379928315,0.650537634408602,0.941176470588235,0.215263157894737,0.224589929702618,0.305560234439763,0.0419403730487673,514.75,0.479585090398811,0
"Mops niveiventer",0,0.641829393627955,0.362007168458781,0.494623655913978,0.421252371916509,0.157631578947368,0.116671657696725,0.442548679113768,0.206921471155431,506.125,0.479928147479306,0
"Nyctimene masalai",0,0.400308324768756,0.702508960573477,0.704301075268817,0.116698292220114,0.179736842105263,0.0345235659513964,0.275503142900033,0.430589296552846,520.625,0.480954163207791,0
