"Sp","Betacov","R.Alb","R.Car3","R.Dal1","R.Far1","R.Gut1","R.Po2","R.Po3","R.Stock1","P.Alb","P.Car3","P.Dal1","P.Far1","P.Gut1","P.Po2","P.Po3","P.Stock1","Rank","PropRank","InSample"
"Rhinolophus hildebrandtii",0,0.0565262076053443,0.396057347670251,0.96259842519685,0.484251968503937,0.18010752688172,NA,NA,0.10246679316888,0.2375,0.103599374482765,0.300488109478912,0.181723545297278,0.785374721831546,NA,NA,0.445445563839138,195.583333333333,0.363668044837831,1
"Pipistrellus pygmaeus",1,0.182425488180884,0.0645161290322581,0.856299212598425,0.84251968503937,0.131720430107527,NA,NA,0.106261859582543,0.210789473684211,0.285571621578454,0.403718736183378,0.153352731834776,0.840224938996005,NA,NA,0.442580823931047,156.666666666667,0.363957134090168,1
"Hipposideros diadema",0,0.247687564234327,0.225806451612903,0.726377952755906,0.688976377952756,0.0618279569892473,NA,NA,0.242884250474383,0.197894736842105,0.189315462089497,0.474374651262539,0.155589501456678,0.902604134199299,NA,NA,0.286493668004334,196.25,0.36559342566992,1
"Myonycteris torquata",0,0.118191161356629,0.0152329749103943,1,0.826771653543307,0.117383512544803,NA,NA,0.133776091081594,0.224868421052632,0.355293451953478,0.215257539469714,0.153552267390346,0.855925362338695,NA,NA,0.405019976780167,144.666666666667,0.368559232239455,1
"Ptenochirus jagori",1,0.312435765673176,0.160394265232975,0.856299212598425,0.602362204724409,0.25,NA,NA,0.0360531309297913,0.188289473684211,0.22569998127991,0.403718736183378,0.156687877892824,0.667094584910188,NA,NA,0.540406072660842,195.083333333333,0.369590763193129,1
"Ia io",1,0.0575539568345324,0.0689964157706093,0.856299212598425,0.889763779527559,0.0268817204301075,NA,NA,0.351043643263757,0.237368421052632,0.277223406604075,0.403718736183378,0.152666032075432,0.943042920658614,NA,NA,0.242779586789012,162.75,0.375089788070832,1
"Macroglossus minimus",0,0.0452209660842754,0.158602150537634,0.602362204724409,0.862204724409449,0.201612903225806,NA,NA,0.381404174573055,0.241842105263158,0.22735492854892,0.532659131402882,0.153164841788255,0.750712385315559,NA,NA,0.227228247609444,203.333333333333,0.375234520592438,1
"Hipposideros cineraceus",0,0.0899280575539568,0.122759856630824,0.602362204724409,0.893700787401575,0.1415770609319,NA,NA,0.419354838709677,0.228157894736842,0.248005101526912,0.532659131402882,0.152573984686318,0.831350312959436,NA,NA,0.207720327257649,200.75,0.378280467658724,1
"Myotis mystacinus",0,0.0709146968139774,0.896953405017921,0.100393700787402,0.240157480314961,0.381720430107527,NA,NA,0.622390891840607,0.233947368421053,0.0157816122126571,0.893975496378212,0.2394727211216,0.556310060706137,NA,NA,0.145844202098146,373.083333333333,0.385421767480399,1
"Myotis nigricans",0,0.2327852004111,0.665770609318996,0.0137795275590551,0.106299212598425,0.364695340501792,NA,NA,0.96584440227704,0.200394736842105,0.0405534884440839,1.03171415912897,0.361567268295189,0.559503695324192,NA,NA,0.0317674392684542,404.166666666667,0.391529048777735,1
"Eptesicus nilssonii",1,0.204522096608428,0.110215053763441,0.856299212598425,0.917322834645669,0.118279569892473,NA,NA,0.144212523719165,0.205263157894737,0.252890997739069,0.403718736183378,0.151737123500229,0.855582228736703,NA,NA,0.387318822447898,176.083333333333,0.391808548537934,1
"Pteronotus parnellii",1,0.981500513874615,0.620071684587814,0.0590551181102362,0.125984251968504,0.307347670250896,NA,NA,0.260910815939279,0.106710526315789,0.0477438316712309,0.941052182047213,0.348033342911709,0.610260603863514,NA,NA,0.278565965090977,385.333333333333,0.392478342455224,1
"Tylonycteris pachypus",1,0.0308324768756423,0.126344086021505,0.856299212598425,0.897637795275591,0.151433691756272,NA,NA,0.313092979127135,0.246447368421053,0.245724558336822,0.403718736183378,0.152342714149103,0.820947824021816,NA,NA,0.256780215305722,185.916666666667,0.395940040275762,1
"Carollia brevicauda",0,0.7327852004111,0.441756272401434,0.187007874015748,0.196850393700787,0.303763440860215,NA,NA,0.514231499051233,0.143684210526316,0.0913725082874531,0.804142467993825,0.293073321822916,0.614175811340815,NA,NA,0.172528170454902,364.083333333333,0.39606578007342,1
"Rhinolophus cornutus",1,NA,0.28405017921147,0.856299212598425,0.5,0.337813620071685,NA,NA,0.015180265654649,NA,0.157194090086922,0.403718736183378,0.163461339468627,0.578920103810449,NA,NA,0.617648119695571,210.9,0.398668655507246,1
"Aselliscus stoliczkanus",1,0.21634121274409,0.104838709677419,0.856299212598425,0.921259842519685,0.159498207885305,NA,NA,0.135673624288425,0.203157894736842,0.255581769794496,0.403718736183378,0.15148210077187,0.812982709104979,NA,NA,0.403428004554497,183.333333333333,0.398985134952225,1
"Pteropus conspicillatus",0,0.362281603288798,0.492831541218638,0.559055118110236,0.244094488188976,0.349462365591398,NA,NA,0.412713472485769,0.182368421052632,0.0792249986883988,0.545145676493606,0.238349306995564,0.572595202242707,NA,NA,0.210329694111986,321.916666666667,0.403406431480636,1
"Philetor brachypterus",0,0.168036998972251,0.189068100358423,0.37007874015748,0.574803149606299,0.224014336917563,NA,NA,0.89753320683112,0.214473684210526,0.212217943011613,0.654902891790269,0.157033781125877,0.706012851538575,NA,NA,0.0634435115813492,301.75,0.403922422140523,1
"Murina aurata",0,0.115107913669065,0.163978494623656,0.602362204724409,0.811023622047244,0.206989247311828,NA,NA,0.524667931688805,0.225394736842105,0.224015962187738,0.532659131402882,0.15360292686697,0.742779836993851,NA,NA,0.169525944209487,239.666666666667,0.404021569010834,1
"Pipistrellus subflavus",0,0.358684480986639,0.617383512544803,0.161417322834646,0.275590551181102,0.628136200716846,NA,NA,0.395635673624288,0.1825,0.0481007617284177,0.814703447715736,0.235241706292144,0.318146662943263,NA,NA,0.217555396583394,377.833333333333,0.406141290314721,1
"Myotis longipes",0,0.282631038026721,0.167562724014337,0.726377952755906,0.645669291338583,0.239247311827957,NA,NA,0.413662239089184,0.191052631578947,0.222092106830012,0.474374651262539,0.155925317069568,0.682907779373581,NA,NA,0.21004385014774,252.25,0.412525092842115,1
"Tadarida brasiliensis",0,0.751284686536485,0.742831541218638,0.0137795275590551,0.114173228346457,0.401433691756272,NA,NA,0.453510436432638,0.141842105263158,0.0288474385506646,1.03171415912897,0.358625873812818,0.545377815386909,NA,NA,0.193117743283734,419.75,0.412835518641591,1
"Pteronotus davyi",1,0.778006166495375,0.613799283154122,0.0551181102362205,0.18503937007874,0.57258064516129,NA,NA,0.273244781783681,0.138684210526316,0.0482025581809716,0.943420492917888,0.296511731876703,0.36751589121725,NA,NA,0.272284291033515,405,0.412964726151572,1
"Neoromicia nanus",0,NA,0.0949820788530466,0.726377952755906,0.724409448818898,0.111111111111111,NA,NA,0.425047438330171,NA,0.260556009300707,0.474374651262539,0.155079579796668,0.859558617940447,NA,NA,0.203507831324631,209.3,0.416385605973826,1
"Hipposideros galeritus",1,0.316546762589928,0.118279569892473,0.856299212598425,0.968503937007874,0.0887096774193548,NA,NA,0.166034155597723,0.1875,0.250066928847404,0.403718736183378,0.150095433541495,0.881026458822038,NA,NA,0.359281217709247,196.25,0.419062219184296,1
"Hipposideros vittatus",0,0.558067831449126,0.116487455197133,0.726377952755906,0.700787401574803,0.129032258064516,NA,NA,0.284629981024668,0.170131578947368,0.250348522855733,0.474374651262539,0.155378916196995,0.84665813643345,NA,NA,0.268623937994218,246.583333333333,0.419230480011025,1
"Uroderma bilobatum",0,0.772867420349435,0.53673835125448,0.192913385826772,0.141732283464567,0.245519713261649,NA,NA,0.629032258064516,0.139473684210526,0.0677532066639262,0.788370293562494,0.326749111546334,0.677685888334563,NA,NA,0.144285565427957,395.5,0.41980056870357,1
"Hipposideros gigas",0,0.591983556012333,0.0663082437275986,0.726377952755906,0.716535433070866,0.0591397849462366,NA,NA,0.384250474383302,0.167894736842105,0.282028239132166,0.474374651262539,0.155227296346363,0.906776144808916,NA,NA,0.226068395165535,247.916666666667,0.42409924081604,1
"Scotophilus nux",0,0.195786228160329,0.200716845878136,0.726377952755906,0.503937007874016,0.298387096774194,NA,NA,0.624288425047438,0.207763157894737,0.202350859962088,0.474374651262539,0.159945644479718,0.619741815446483,NA,NA,0.145617899686525,286.333333333333,0.424915592748336,1
"Desmodus rotundus",0,0.811408016443988,0.594086021505376,0.047244094488189,0.0669291338582677,0.25089605734767,NA,NA,0.804554079696395,0.135131578947368,0.0527004407225959,0.9719980773723,0.403328093954675,0.666381644886207,NA,NA,0.0913287055543704,434.916666666667,0.429186233889981,1
"Myotis lucifugus",0,0.546762589928058,0.835573476702509,0.0137795275590551,0.102362204724409,0.35573476702509,NA,NA,0.735294117647059,0.171315789473684,0.0194788036066345,1.03171415912897,0.362024886607817,0.5693460586874,NA,NA,0.11222640365144,444.333333333333,0.431584447264363,1
"Myotis velifer",0,0.389516957862282,0.656810035842294,0.161417322834646,0.251968503937008,0.732974910394265,NA,NA,0.39753320683112,0.180657894736842,0.0418401415772266,0.814703447715736,0.237902896769077,0.257050411742039,NA,NA,0.216847724109048,409,0.431703489616936,1
"Molossus rufus",0,0.831449126413155,0.688172043010753,0.0236220472440945,0.0590551181102362,0.403225806451613,NA,NA,0.592979127134725,0.131842105263158,0.0370899041163943,1.02346478379347,0.406190061273898,0.544977869143095,NA,NA,0.152481204917429,445.5,0.433083878060763,1
"Saccolaimus saccolaimus",0,0.510791366906475,0.0842293906810036,0.37007874015748,0.87007874015748,0.0483870967741935,NA,NA,0.731499051233397,0.173157894736842,0.266116035750446,0.654902891790269,0.153072657738364,0.92107027151716,NA,NA,0.113021823205143,288.5,0.435844064318338,1
"Artibeus phaeotis",1,0.813463514902364,0.452508960573477,0.0669291338582677,0.0748031496062992,0.8584229390681,NA,NA,0.358633776091082,0.135,0.0892629980427167,0.930879530313294,0.398633999937913,0.152667062461839,NA,NA,0.239117432906629,444.75,0.437460245683265,1
"Rhinolophus creaghi",1,0.273895169578623,0.400537634408602,0.856299212598425,0.460629921259843,0.57168458781362,NA,NA,0.0768500948766603,0.191973684210526,0.10249107786769,0.403718736183378,0.18431747750544,0.367938773113447,NA,NA,0.472204561851569,294.5,0.439982770089296,1
"Hipposideros speoris",0,0.663926002055498,0.0976702508960574,0.602362204724409,0.956692913385827,0.0806451612903226,NA,NA,0.280834914611006,0.151447368421053,0.259925367687148,0.532659131402882,0.150212223161664,0.88883985104201,NA,NA,0.270130510585882,256.166666666667,0.447021907827187,1
"Myotis macrodactylus",0,0.261048304213772,0.352150537634409,0.602362204724409,0.830708661417323,0.196236559139785,NA,NA,0.444022770398482,0.194868421052632,0.120881971304231,0.532659131402882,0.153533298073583,0.763426463964973,NA,NA,0.196558418453019,283,0.44775483958803,1
"Eumops glaucinus",1,0.837615621788284,0.586021505376344,0.228346456692913,0.263779527559055,0.39336917562724,NA,NA,0.380455407969639,0.130921052631579,0.053667847046547,0.743308955637129,0.237238829796651,0.55278878336137,NA,NA,0.227414966841032,405.666666666667,0.448264615835579,1
"Myotis septentrionalis",0,0.542651593011305,0.854838709677419,0.062992125984252,0.12992125984252,0.665770609318996,NA,NA,0.433586337760911,0.171447368421053,0.0183880642525468,0.938832159416593,0.347287075987267,0.295652105151313,NA,NA,0.200101628209472,455.166666666667,0.448293439265901,1
"Molossus molossus",0,0.751284686536485,0.647849462365591,0.114173228346457,0.165354330708661,0.42741935483871,NA,NA,0.596774193548387,0.141842105263158,0.0432351395056432,0.890536142971425,0.298615438432635,0.515262160656659,NA,NA,0.151528254395781,438.5,0.450475876057382,1
"Lasiurus cinereus",0,0.318602261048304,0.824372759856631,0.244094488188976,0.346456692913386,0.330645161290323,NA,NA,0.64326375711575,0.187105263157895,0.0203019954629704,0.730687121611959,0.22993156842654,0.58687603038151,NA,NA,0.140425698491927,404.5,0.451239186735562,1
"Glossophaga soricina",0,0.774409044193217,0.766129032258065,0.047244094488189,0.0551181102362205,0.310931899641577,NA,NA,0.758064516129032,0.139210526315789,0.0256743572831647,0.9719980773723,0.409110327517317,0.607977075312561,NA,NA,0.104616167281438,463.416666666667,0.451982782824383,1
"Hipposideros abae",0,0.631551901336074,0.224014336917563,0.81496062992126,0.405511811023622,0.408602150537634,NA,NA,0.232447817836812,0.161973684210526,0.189601661310119,0.425811805635908,0.223488295777189,0.536073875241048,NA,NA,0.293100555725455,312.583333333333,0.452848107928828,1
"Myotis horsfieldii",0,0.0215827338129496,0.148745519713262,0.726377952755906,0.720472440944882,0.133512544802867,NA,NA,0.971537001897533,0.250921052631579,0.232971803147459,0.474374651262539,0.155130718644495,0.839951544666848,NA,NA,0.0261825854103593,287.916666666667,0.4537046989879,1
"Myotis punicus",0,0.2327852004111,0.0555555555555556,0.726377952755906,0.783464566929134,0.533154121863799,NA,NA,0.391840607210626,0.200394736842105,0.302265642633297,0.474374651262539,0.153991628624119,0.403165326665348,NA,NA,0.218781142926841,280,0.453863000787687,1
"Pipistrellus inexspectatus",0,0.190133607399794,0.297491039426523,0.726377952755906,0.535433070866142,0.431003584229391,NA,NA,0.548387096774194,0.209605263157895,0.14920486300933,0.474374651262539,0.157779006365934,0.511560135441441,NA,NA,0.163162229306212,316.083333333333,0.454804391908658,1
"Miniopterus magnater",0,0.249743062692703,0.153225806451613,0.726377952755906,0.807086614173228,0.137992831541219,NA,NA,0.656546489563567,0.1975,0.231095698322971,0.474374651262539,0.153607206590495,0.832684445775526,NA,NA,0.137484599299151,274.916666666667,0.455162126196373,1
"Nycteris gambiensis",0,0.768242548818088,0.262544802867384,0.12992125984252,0.21259842519685,0.611111111111111,NA,NA,0.777039848197344,0.140131578947368,0.170483963025338,0.858426049845055,0.290868871932367,0.329797360956546,NA,NA,0.0995993844813948,438.083333333333,0.460242999338883,1
"Hipposideros lankadiva",0,0.687564234326824,0.0931899641577061,0.602362204724409,0.929133858267717,0.0967741935483871,NA,NA,0.361480075901328,0.148684210526316,0.261591934261355,0.532659131402882,0.151385377509121,0.87552488059465,NA,NA,0.238689384311398,275.166666666667,0.461750755154395,1
"Mormoops megalophylla",0,0.677286742034943,0.651433691756272,0.100393700787402,0.330708661417323,0.362903225806452,NA,NA,0.652751423149905,0.149605263157895,0.0425286772700073,0.893975496378212,0.230793977740887,0.563515759289391,NA,NA,0.138525323860763,431.416666666667,0.462579574158716,1
"Pteropus rufus",1,0.584275436793422,0.295698924731183,0.925196850393701,0.397637795275591,0.402329749103943,NA,NA,0.17741935483871,0.168684210526316,0.151618111876883,0.38523598298085,0.22397330727959,0.545202240254704,NA,NA,0.339949069186487,311.75,0.463759685189425,1
"Hipposideros lekaguli",0,0.572970195272354,0.224910394265233,0.726377952755906,0.755905511811024,0.225806451612903,NA,NA,0.32258064516129,0.169210526315789,0.189419002520308,0.474374651262539,0.154790109808039,0.70047838992335,NA,NA,0.254927922501431,296.166666666667,0.471425191813118,1
"Rhinolophus capensis",0,0.450154162384378,0.453405017921147,0.726377952755906,0.44488188976378,0.67921146953405,NA,NA,0.0759013282732448,0.176447368421053,0.0887763600718028,0.474374651262539,0.190292010268978,0.288642166299972,NA,NA,0.47231828261482,346.583333333333,0.471655303438751,1
"Nyctinomops laticaudatus",1,0.854573484069887,0.626344086021505,0.228346456692913,0.366141732283465,0.424731182795699,NA,NA,0.367172675521822,0.128815789473684,0.0471425239876802,0.743308955637129,0.227993346362226,0.519416620053501,NA,NA,0.236587602850667,423.75,0.477884936230882,1
"Miniopterus inflatus",0,0.646454265159301,0.300179211469534,0.901574803149606,0.393700787401575,0.220430107526882,NA,NA,0.415559772296015,0.156315789473684,0.148342634348901,0.388372696259778,0.225005259098753,0.712356717879247,NA,NA,0.209493048120244,329.5,0.479649824500486,1
"Miniopterus pusillus",0,0.379753340184995,0.113799283154122,0.726377952755906,0.775590551181102,0.190860215053763,NA,NA,0.70303605313093,0.181184210526316,0.252019668357686,0.474374651262539,0.154096495337707,0.768317089791129,NA,NA,0.124428294023212,305.333333333333,0.481569565910136,1
"Eptesicus furinalis",0,0.241007194244604,0.629928315412186,0.37007874015748,0.515748031496063,0.517921146953405,NA,NA,0.621442125237192,0.199342105263158,0.0455629463218518,0.654902891790269,0.158546557839902,0.419624778921385,NA,NA,0.14590496954576,399.25,0.482687592250155,1
"Hipposideros commersoni",1,0.941932168550874,0.0412186379928315,0.856299212598425,0.925196850393701,0.00716845878136201,NA,NA,0.140417457305503,0.116973684210526,0.315859764533087,0.403718736183378,0.151440865506325,0.962714495308362,NA,NA,0.395292863543545,261.833333333333,0.485372130937116,1
"Pteropus poliocephalus",0,0.530832476875642,0.658602150537634,0.807086614173228,0.181102362204724,0.32258064516129,NA,NA,0.445920303605313,0.172105263157895,0.0417150578233661,0.455549618117581,0.297184396076129,0.595963712653154,NA,NA,0.195116851925128,388.75,0.491020758759639,1
"Cardioderma cor",0,0.683967112024666,0.353942652329749,0.726377952755906,0.818897637795276,0.0546594982078853,NA,NA,0.338709677419355,0.148947368421053,0.120408978804635,0.474374651262539,0.153576131441018,0.917364744804442,NA,NA,0.247322296063452,311.833333333333,0.496092421755473,1
"Rhinolophus megaphyllus",0,0.377183967112025,0.770609318996416,0.726377952755906,0.452755905511811,0.560931899641577,NA,NA,0.103415559772296,0.181315789473684,0.0250435351714473,0.474374651262539,0.18965140999529,0.375238970777331,NA,NA,0.444840059697698,376.916666666667,0.498545767298338,1
"Phyllostomus hastatus",0,0.792394655704008,0.967741935483871,0.0866141732283465,0.078740157480315,0.281362007168459,NA,NA,0.813092979127135,0.136973684210526,0.0098640823460542,0.89775558978127,0.392108150027783,0.634786368408013,NA,NA,0.0891925228374902,510.666666666667,0.503324318032022,1
"Lasiurus ega",0,0.224563206577595,0.681003584229391,0.37007874015748,0.637795275590551,0.242831541218638,NA,NA,0.877609108159393,0.201315789473684,0.0378203404014958,0.654902891790269,0.156004705820332,0.681537364315503,NA,NA,0.0711849793745125,405.083333333333,0.505646909322175,1
"Dobsonia moluccensis",1,0.548818088386434,0.383512544802867,0.925196850393701,0.401574803149606,0.655913978494624,NA,NA,0.134724857685009,0.171184210526316,0.111006567128939,0.38523598298085,0.223674617117218,0.301854994468533,NA,NA,0.404694410601755,362.166666666667,0.50829018715204,1
"Myotis riparius",0,0.242548818088386,0.775089605734767,0.161417322834646,0.259842519685039,0.68010752688172,NA,NA,0.981024667931689,0.199078947368421,0.0245759954057566,0.814703447715736,0.237364652935868,0.287052080022054,NA,NA,0.0209519735385506,500.166666666667,0.516671743526041,1
"Myotis volans",0,0.441932168550874,0.839605734767025,0.161417322834646,0.248031496062992,0.818996415770609,NA,NA,0.605313092979127,0.176973684210526,0.0190893891144176,0.814703447715736,0.238153832066289,0.181199464335484,NA,NA,0.14965008834288,503.833333333333,0.519216038494212,1
"Rhinolophus monoceros",1,NA,0.340501792114695,0.856299212598425,0.692913385826772,0.699820788530466,NA,NA,0.0303605313092979,NA,0.124749540987403,0.403718736183378,0.155511088948182,0.278334509408743,NA,NA,0.548538870285251,317.3,0.523979142075931,1
"Nyctinomops macrotis",0,0.721479958890031,0.655913978494624,0.37007874015748,0.68503937007874,0.227598566308244,NA,NA,0.509487666034156,0.144605263157895,0.0422375159735014,0.654902891790269,0.155667509703725,0.697936756276702,NA,NA,0.173426189253742,415.5,0.528266379993879,1
"Eptesicus brasiliensis",0,0.237410071942446,0.719534050179211,0.37007874015748,0.618110236220472,0.46326164874552,NA,NA,0.797912713472486,0.199868421052632,0.0315535094722651,0.654902891790269,0.156463375960157,0.482443091857065,NA,NA,0.0922858316704302,440.5,0.534384576786269,1
"Lasionycteris noctivagans",0,0.600205549845838,0.840501792114695,0.37007874015748,0.562992125984252,0.567204301075269,NA,NA,0.311195445920304,0.167105263157895,0.0189901411140355,0.654902891790269,0.157360795767593,0.370873869784623,NA,NA,0.257611720418363,453.333333333333,0.542029659182973,1
"Taphozous theobaldi",0,0.534943473792395,0.0824372759856631,0.94488188976378,0.97244094488189,0.0564516129032258,NA,NA,0.661290322580645,0.171973684210526,0.266474492991289,0.343545324476424,0.148776101048568,0.916231143756269,NA,NA,0.135645095255654,309.916666666667,0.542074253317933,1
"Antrozous pallidus",0,0.354573484069887,0.922043010752688,0.37007874015748,0.566929133858268,0.603046594982079,NA,NA,0.436432637571158,0.182631578947368,0.0142348180442465,0.654902891790269,0.157310482288394,0.33433233120514,NA,NA,0.199124084978797,457.5,0.54218393356526,1
"Lasiurus intermedius",0,0.309866392600206,0.589605734767025,0.37007874015748,0.586614173228346,0.53673835125448,NA,NA,0.868121442125237,0.188421052631579,0.0531406982056119,0.654902891790269,0.156904681562949,0.401994367912328,NA,NA,0.074321583081484,452.75,0.543504139022129,1
"Cynomops abrasus",0,0.781603288797533,0.817204301075269,0.161417322834646,0.283464566929134,0.561827956989247,NA,NA,0.672675521821632,0.138421052631579,0.0208954864608306,0.814703447715736,0.234005969317062,0.374485150057065,NA,NA,0.133152668219614,520.25,0.546365493074577,1
"Eumops auripendulus",0,0.765159301130524,0.68010752688172,0.37007874015748,0.673228346456693,0.221326164874552,NA,NA,0.582542694497154,0.140657894736842,0.0382595992961804,0.654902891790269,0.155705315878635,0.711096125598197,NA,NA,0.154078874692783,438.25,0.548740462333021,1
"Myotis keenii",0,0.484583761562179,0.85752688172043,0.200787401574803,0.177165354330709,0.941756272401434,NA,NA,0.653700189753321,0.174473684210526,0.0182238863028158,0.758001789925826,0.297476334826381,0.100852616168336,NA,NA,0.138308757281016,544.083333333333,0.552586643557146,1
"Artibeus fimbriatus",0,0.784686536485098,0.552867383512545,0.37007874015748,0.519685039370079,0.620071684587814,NA,NA,0.472485768500949,0.138026315789474,0.0636861975462933,0.654902891790269,0.158477214946658,0.323800602547853,NA,NA,0.187673657466804,466.083333333333,0.553312525435661,1
"Nycticeius humeralis",0,0.585817060637205,0.615591397849462,0.37007874015748,0.744094488188976,0.618279569892473,NA,NA,0.407969639468691,0.168552631578947,0.0481686614697605,0.654902891790269,0.15489484032876,0.324280118641349,NA,NA,0.21136124612297,443.333333333333,0.556971816032381,1
"Artibeus cinereus",0,0.653648509763618,0.587813620071685,0.100393700787402,0.326771653543307,0.827060931899642,NA,NA,0.847248576850095,0.154605263157895,0.0532442414080872,0.893975496378212,0.230870151300538,0.172650399647116,NA,NA,0.0789438401848762,536.083333333333,0.557156165485958,1
"Chalinolobus gouldii",0,0.501027749229188,0.478494623655914,0.726377952755906,0.661417322834646,0.445340501792115,NA,NA,0.531309297912713,0.173552631578947,0.0835693648530875,0.474374651262539,0.155833696302099,0.496831174437264,NA,NA,0.167512135894503,405.166666666667,0.55732790803008,1
"Saccolaimus flaviventris",0,0.980472764645427,0.443548387096774,0.37007874015748,0.779527559055118,0.287634408602151,NA,NA,0.486717267552182,0.107236842105263,0.0911761268836733,0.654902891790269,0.154061521361961,0.628679482539129,NA,NA,0.17893172409818,429.166666666667,0.557996521184855,1
"Myotis grisescens",0,0.474820143884892,0.663978494623656,0.37007874015748,0.582677165354331,0.685483870967742,NA,NA,0.645161290322581,0.174736842105263,0.0405981712718967,0.654902891790269,0.156950498827919,0.283866655561346,NA,NA,0.140264675899699,481.666666666667,0.57036661755178,1
"Eptesicus diminutus",0,0.266187050359712,0.809139784946237,0.37007874015748,0.578740157480315,0.844982078853047,NA,NA,0.554079696394687,0.193947368421053,0.0211945497717876,0.654902891790269,0.156981657920224,0.162034009618029,NA,NA,0.161561921828335,488.333333333333,0.57053458469858,1
"Phyllostomus discolor",0,0.784686536485098,0.875448028673835,0.478346456692913,0.425196850393701,0.241039426523297,NA,NA,0.627134724857685,0.138026315789474,0.0167053782843872,0.652710544402513,0.219309777443228,0.681975573217671,NA,NA,0.145308187575094,483.333333333333,0.571975337271088,1
"Myotis austroriparius",0,0.447070914696814,0.659498207885305,0.37007874015748,0.594488188976378,0.779569892473118,NA,NA,0.586337760910816,0.176578947368421,0.0414860433493949,0.654902891790269,0.156804309286102,0.216184308551169,NA,NA,0.1537031541548,484,0.572840617516652,1
"Myotis thysanodes",0,0.321685508735868,0.764336917562724,0.37007874015748,0.531496062992126,0.706989247311828,NA,NA,0.750474383301708,0.186710526315789,0.0259203785820293,0.654902891790269,0.157937892662717,0.273165762191809,NA,NA,0.107831152220019,495.833333333333,0.574176810010289,1
"Syconycteris australis",0,0.474820143884892,0.50179211469534,0.950787401574803,0.507874015748031,0.708781362007168,NA,NA,0.312144212523719,0.174736842105263,0.0773549501520059,0.317299235934557,0.159606898252982,0.27224189221888,NA,NA,0.257217200326173,418.75,0.576033208405659,1
"Lasiurus blossevillii",0,0.221993833504625,0.813620071684588,0.37007874015748,0.606299212598425,0.652329749103943,NA,NA,0.793168880455408,0.201447368421053,0.0210636992874485,0.654902891790269,0.15660503306383,0.3047407994082,NA,NA,0.0937048559563654,489.333333333333,0.576248414584078,1
"Histiotus velatus",0,0.372559095580678,0.701612903225806,0.37007874015748,0.641732283464567,0.669354838709677,NA,NA,0.708728652751423,0.181578947368421,0.0345815139460324,0.654902891790269,0.15598155899958,0.294526273113689,NA,NA,0.121869442260853,482.75,0.577344418981605,1
"Myotis albescens",0,0.206577595066804,0.729390681003584,0.37007874015748,0.610236220472441,0.593189964157706,NA,NA,0.961100569259962,0.204736842105263,0.0305272674019824,0.654902891790269,0.156585139927913,0.343646833540094,NA,NA,0.0339884255924263,489.833333333333,0.57842896168633,1
"Miniopterus natalensis",0,0.55087358684481,0.818100358422939,0.726377952755906,0.71259842519685,0.290322580645161,NA,NA,0.392789373814042,0.170921052631579,0.0208786966486946,0.474374651262539,0.155283531586243,0.627062771320489,NA,NA,0.218363540615249,425.416666666667,0.581843712946618,1
"Cynomops planirostris",0,0.822199383350462,0.831541218637993,0.161417322834646,0.232283464566929,0.692652329749104,NA,NA,0.755218216318786,0.133289473684211,0.0197178931021922,0.814703447715736,0.241702343242509,0.280897631298944,NA,NA,0.105659277340238,566.166666666667,0.582551989242987,1
"Eumops perotis",0,0.701438848920863,0.704301075268817,0.37007874015748,0.791338582677165,0.217741935483871,NA,NA,0.729601518026565,0.1475,0.0341846069535363,0.654902891790269,0.153854592947972,0.718602960128913,NA,NA,0.113390868759704,462.583333333333,0.585750116755794,1
"Chalinolobus morio",0,0.591983556012333,0.506272401433692,0.726377952755906,0.65748031496063,0.612903225806452,NA,NA,0.437381404174573,0.167894736842105,0.0768972873113774,0.474374651262539,0.155857477133618,0.328135230459051,NA,NA,0.198401979726988,439.583333333333,0.588733142523931,1
"Diphylla ecaudata",0,0.712230215827338,0.549283154121864,0.37007874015748,0.885826771653543,0.170250896057348,NA,NA,0.845351043643264,0.146184210526316,0.064309078472329,0.654902891790269,0.152730941203528,0.798857026172071,NA,NA,0.0800809055596223,451,0.588836803576806,1
"Platyrrhinus lineatus",0,0.739979445015416,0.577956989247312,0.37007874015748,0.822834645669291,0.49910394265233,NA,NA,0.533206831119545,0.143026315789474,0.0560760006438705,0.654902891790269,0.153557822403916,0.441273169360835,NA,NA,0.166807550677442,464.5,0.590526765643562,1
"Euderma maculatum",0,0.484583761562179,0.737455197132617,0.37007874015748,0.681102362204724,0.761648745519713,NA,NA,0.532258064516129,0.174473684210526,0.0290009701953292,0.654902891790269,0.15569147710907,0.2314504865981,NA,NA,0.166976043216092,495.416666666667,0.59452114518214,1
"Diaemus youngi",0,0.805755395683453,0.577060931899642,0.37007874015748,0.874015748031496,0.194444444444444,NA,NA,0.799810246679317,0.135526315789474,0.0562031199568376,0.654902891790269,0.153070965738791,0.764063466766355,NA,NA,0.0922564685809965,467.333333333333,0.603527584482639,1
"Corynorhinus townsendii",0,0.505652620760534,0.92831541218638,0.37007874015748,0.625984251968504,0.682795698924731,NA,NA,0.510436432637571,0.173421052631579,0.013883068410757,0.654902891790269,0.156318687317618,0.285526894267493,NA,NA,0.172866337167549,513.5,0.603877192772533,1
