"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Dal1.2021","R.Far1.2021","R.Gut1.2021","R.Po2.2021","R.Po3.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Dal1.2021","P.Far1.2021","P.Gut1.2021","P.Po2.2021","P.Po3.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Dal1.2020","R.Far1.2020","R.Gut1.2020","R.Po2.2020","R.Po3.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Dal1.2020","P.Far1.2020","P.Gut1.2020","P.Po2.2020","P.Po3.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Molossus molossus",0,0.731757451181912,0.646953405017921,0.135531135531136,0.1875,0.366487455197133,0.151202749140893,0.581730769230769,0.528462998102467,0.142743362831858,0.0639654137619648,1.01201660038521,0.380661776203775,0.555830582803905,0.6,0.233247955052466,0.245588400037936,328.875,0.416203245425279,1,0,0.751284686536485,0.647849462365591,0.114173228346457,0.18503937007874,0.42741935483871,0.151202749140893,0.505181347150259,0.596774193548387,0.141842105263158,0.0432351395056432,0.890536142971425,0.296256812144681,0.515262160656659,0.6,0.20351302241066,0.151528254395781,344.4375,0.42236554900069,1
"Nycteris macrotis",1,0.600719424460432,0.0734767025089606,0.652014652014652,0.886029411764706,0.0241935483870968,NA,0.449519230769231,0.22865275142315,0.169203539823009,0.448892961087521,0.469042931656241,0.205982114115915,0.954097968125977,NA,0.266214988019499,0.41192232173242,206.714285714286,0.416372245904032,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhinolophus eloquens",0,0.18191161356629,0.537634408602151,0.978021978021978,0.235294117647059,0.216845878136201,NA,0.663461538461538,0.110056925996205,0.212035398230088,0.0964511274234347,0.221687397709205,0.327992778297877,0.782027859418373,NA,0.211269933074444,0.513117953608178,229.142857142857,0.417603780061632,1,0,0.0811921891058582,0.431003584229391,0.97244094488189,0.220472440944882,0.206093189964158,NA,0.606217616580311,0.0977229601518027,0.230263157894737,0.0941362868410474,0.278204702158004,0.280663754103164,0.743233452556862,NA,0.181535000432638,0.447521828002423,187.571428571429,0.373591846551185,1
"Tadarida brasiliensis",0,0.705549845837616,0.826164874551971,0.0384615384615385,0.110294117647059,0.405017921146953,0.151202749140893,0.548076923076923,0.60246679316888,0.145398230088496,0.0299243656508309,1.32994568448202,0.447542647767351,0.505575622007492,0.6,0.255225977030488,0.222509771941445,359,0.423404345378979,1,0,0.751284686536485,0.742831541218638,0.0137795275590551,0.118110236220472,0.401433691756272,0.151202749140893,0.463730569948187,0.453510436432638,0.141842105263158,0.0288474385506646,1.03171415912897,0.35785242210417,0.545377815386909,0.6,0.225491044388682,0.193117743283734,328.875,0.38698542985158,1
"Hipposideros commersoni",1,0.897738951695786,0.0474910394265233,0.652014652014652,0.819852941176471,0.000896057347670251,NA,0.449519230769231,0.147058823529412,0.124070796460177,0.477431051288851,0.469042931656241,0.207002907660704,0.980077008532025,NA,0.266214988019499,0.471314800315693,225.285714285714,0.430653099422821,1,1,0.941932168550874,0.0412186379928315,0.856299212598425,0.968503937007874,0.00716845878136201,NA,0.38860103626943,0.140417457305503,0.116973684210526,0.315859764533087,0.403718736183378,0.152457703358219,0.962714495308362,NA,0.236480055377693,0.395292863543545,236.714285714286,0.4777344155009,1
"Eidolon dupreanum",1,0.306269270298047,0.349462365591398,0.78021978021978,0.375,0.279569892473118,1,0.264423076923077,0.0977229601518027,0.18929203539823,0.193839374786825,0.396335247674513,0.301229691930815,0.677838091790819,0.2,0.288193009997521,0.526920670406143,202.3125,0.431583418207153,1,1,0.289311408016444,0.255376344086022,0.925196850393701,0.330708661417323,0.21326164874552,1,0.233160621761658,0.0872865275142315,0.190657894736842,0.175762302479719,0.38523598298085,0.233072584109195,0.728203372995073,0.2,0.258458077355715,0.464099846292808,175.75,0.416787757741862,1
"Myotis mystacinus",0,0.112024665981501,0.67831541218638,0.124542124542125,0.327205882352941,0.439068100358423,0.36426116838488,0.663461538461538,0.809297912713473,0.225398230088496,0.0598871428021099,1.01298450275058,0.303694635260621,0.463293271711702,0.4,0.211269933074444,0.15722650916845,315.375,0.439772100622657,1,0,0.0709146968139774,0.896953405017921,0.100393700787402,0.303149606299213,0.381720430107527,0.36426116838488,0.606217616580311,0.622390891840607,0.233947368421053,0.0157816122126571,0.893975496378212,0.23423492722877,0.556310060706137,0.4,0.181535000432638,0.145844202098146,303.0625,0.41825018947898,1
"Rhinolophus monoceros",1,NA,0.362903225806452,0.652014652014652,0.5625,0.6084229390681,NA,0.449519230769231,0.0426944971537002,NA,0.186282195425743,0.469042931656241,0.211593251704427,0.286521072887648,NA,0.266214988019499,0.603871210373995,258.916666666667,0.446342424135356,1,1,NA,0.340501792114695,0.856299212598425,0.862204724409449,0.699820788530466,NA,0.38860103626943,0.0303605313092979,NA,0.124749540987403,0.403718736183378,0.155516489961952,0.278334509408743,NA,0.236480055377693,0.548538870285251,284.083333333333,0.529631347538627,1
"Phyllostomus hastatus",0,0.781089414182939,0.950716845878136,0.10989010989011,0.0735294117647059,0.270609318996416,0.151202749140893,0.355769230769231,0.901328273244782,0.138230088495575,0.0148561679513135,1.03138004627702,0.483234806136437,0.693660306316215,0.6,0.27720399900851,0.111227179684999,402.375,0.449266919233402,1,0,0.792394655704008,0.967741935483871,0.0866141732283465,0.078740157480315,0.281362007168459,0.151202749140893,0.313471502590674,0.813092979127135,0.136973684210526,0.0098640823460542,0.89775558978127,0.393663840842401,0.634786368408013,0.6,0.247469066366704,0.0891925228374902,393.3125,0.435577519990463,1
"Rhinolophus coelophyllus",0,0.0811921891058582,0.0931899641577061,0.846153846153846,0.470588235294118,0.0232974910394265,1,1,0.0825426944971537,0.230088495575221,0.431270599985896,0.384816115940614,0.241420636944276,0.95416479162329,0.2,0.189291911096422,0.546042677084913,126.0625,0.449620552531014,1,0,0.0945529290853032,0.17741935483871,0.726377952755906,0.437007874015748,0.164874551971326,1,1,0.100569259962049,0.227631578947368,0.218884401811871,0.474374651262539,0.19597180005358,0.808728812068227,0.2,0.159556978454616,0.446260871274977,151.75,0.46260024032863,1
"Hipposideros fuliginosus",1,0.639260020554985,0.193548387096774,0.652014652014652,0.852941176470588,0.21505376344086,NA,NA,0.156546489563567,0.161504424778761,0.344448269025142,0.469042931656241,0.206480933085171,0.784146951703778,NA,NA,0.462707418900176,275.5,0.451560748190238,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myotis septentrionalis",0,0.511305241521069,0.912186379928315,0.0989010989010989,0.113970588235294,0.736559139784946,0.151202749140893,0.548076923076923,0.601518026565465,0.175575221238938,0.0201443770960677,1.11789601137413,0.445240628837198,0.181140738322736,0.6,0.255225977030488,0.22277591061463,395.6875,0.459215018394251,1,0,0.542651593011305,0.854838709677419,0.062992125984252,0.12992125984252,0.665770609318996,0.151202749140893,0.463730569948187,0.433586337760911,0.171447368421053,0.0183880642525468,0.938832159416593,0.349814789740083,0.295652105151313,0.6,0.225491044388682,0.200101628209472,355.3125,0.41308674433556,1
"Hipposideros cervinus",1,0.453751284686536,0.287634408602151,0.652014652014652,0.9375,0.266129032258065,NA,NA,0.193548387096774,0.178407079646018,0.262851612189458,0.469042931656241,0.204981396380648,0.695580897291282,NA,NA,0.433070648606352,282.75,0.465096294109696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carollia brevicauda",0,0.742034943473792,0.472222222222222,0.227106227106227,0.209558823529412,0.39247311827957,0.36426116838488,0.581730769230769,0.750474383301708,0.142035398230089,0.125967487885309,0.84065526913377,0.372779460713643,0.528765813109231,0.4,0.233247955052466,0.175462491214482,346.375,0.467482706941073,1,0,0.7327852004111,0.441756272401434,0.187007874015748,0.177165354330709,0.303763440860215,0.36426116838488,0.505181347150259,0.514231499051233,0.143684210526316,0.0913725082874531,0.804142467993825,0.296512350945396,0.614175811340815,0.4,0.20351302241066,0.172528170454902,291.25,0.403269019575697,1
"Uroderma bilobatum",0,0.767728674203494,0.548387096774194,0.238095238095238,0.143382352941176,0.383512544802867,0.36426116838488,0.548076923076923,0.764705882352941,0.140088495575221,0.0917141588434917,0.820839223269642,0.412861851654334,0.537876107006347,0.4,0.255225977030488,0.170266687078945,358,0.469768735078964,1,0,0.772867420349435,0.53673835125448,0.192913385826772,0.141732283464567,0.245519713261649,0.36426116838488,0.463730569948187,0.629032258064516,0.139473684210526,0.0677532066639262,0.788370293562494,0.329249254835337,0.677685888334563,0.4,0.225491044388682,0.144285565427957,314.4375,0.418349393819311,1
"Epomophorus wahlbergi",0,0.0698869475847893,0.176523297491039,0.450549450549451,0.496323529411765,0.191756272401434,1,1,0.483870967741935,0.232920353982301,0.355338612188059,0.60735946194283,0.223494590992041,0.820031769446802,0.2,0.189291911096422,0.268079757009432,200.0625,0.483613808147552,1,0,0.0626927029804728,0.0860215053763441,0.37007874015748,0.488188976377953,0.0779569892473118,1,1,0.371916508538899,0.236842105263158,0.265676429284679,0.654902891790269,0.17755843570406,0.890093512004293,0.2,0.159556978454616,0.232952253561288,149.0625,0.432106927834808,1
"Pipistrellus subflavus",0,0.34737923946557,0.732078853046595,0.201465201465201,0.294117647058824,0.694444444444444,0.36426116838488,0.663461538461538,0.597722960151803,0.185221238938053,0.0497444629967992,0.849622367504491,0.30682322146774,0.207445461183692,0.4,0.211269933074444,0.223980093986764,360.75,0.486866381559857,1,0,0.358684480986639,0.617383512544803,0.161417322834646,0.232283464566929,0.628136200716846,0.36426116838488,0.606217616580311,0.395635673624288,0.1825,0.0481007617284177,0.814703447715736,0.242578184997712,0.318146662943263,0.4,0.181535000432638,0.217555396583394,303.25,0.420502430029918,1
"Myotis velifer",0,0.290853031860226,0.723118279569892,0.201465201465201,0.242647058823529,0.745519713261649,0.36426116838488,0.663461538461538,0.681214421252372,0.190442477876106,0.0517283592055278,0.849622367504491,0.319226218506005,0.175561507888446,0.4,0.211269933074444,0.197401713614065,369,0.489067551634911,1,0,0.389516957862282,0.656810035842294,0.161417322834646,0.240157480314961,0.732974910394265,0.36426116838488,0.606217616580311,0.39753320683112,0.180657894736842,0.0418401415772266,0.814703447715736,0.241595502701553,0.257050411742039,0.4,0.181535000432638,0.216847724109048,327.625,0.443611087380595,1
"Rhinolophus rouxii",0,0.18705035971223,0.21326164874552,0.749084249084249,0.448529411764706,0.032258064516129,1,1,0.293168880455408,0.210530973451327,0.334529712901697,0.456822098541317,0.247053545537625,0.948552725785005,0.2,0.189291911096422,0.358665352885856,180.625,0.49041907678478,1,0,0.12589928057554,0.151433691756272,0.602362204724409,0.429133858267717,0.166666666666667,1,1,0.183111954459203,0.223684210526316,0.23270832422195,0.532659131402882,0.202700530219175,0.807909977694547,0.2,0.159556978454616,0.337422090730978,158.875,0.457325957056226,1
"Pteropus rufus",1,0.531346351490236,0.379032258064516,0.78021978021978,0.393382352941176,0.519713261648746,1,0.264423076923077,0.132827324478178,0.174247787610619,0.17702679270678,0.396335247674513,0.298418338483582,0.404249334618886,0.2,0.288193009997521,0.484858208595827,272.5625,0.500118050720714,1,1,0.584275436793422,0.295698924731183,0.925196850393701,0.405511811023622,0.402329749103943,1,0.233160621761658,0.17741935483871,0.168684210526316,0.151618111876883,0.38523598298085,0.225358919508465,0.545202240254704,0.2,0.258458077355715,0.339949069186487,257.875,0.50294909358078,1
"Rhinolophus simulator",0,0.234840698869476,0.157706093189964,0.846153846153846,0.452205882352941,0.200716845878136,1,1,0.127134724857685,0.2,0.366285449458383,0.384816115940614,0.242922636794804,0.807435683519163,0.2,0.189291911096422,0.488078375089566,183.75,0.502344761412756,1,0,0.171120246659815,0.17831541218638,0.726377952755906,0.448818897637795,0.224910394265233,1,1,0.0834914611005693,0.213289473684211,0.218678109384491,0.474374651262539,0.194440766181826,0.70332104575558,0.2,0.159556978454616,0.465927489512534,167.6875,0.479129295575712,1
"Hipposideros abae",0,0.511305241521069,0.197132616487455,0.93040293040293,0.415441176470588,0.112007168458781,1,0.663461538461538,0.224857685009488,0.175575221238938,0.342905325013039,0.342976420323859,0.293120401483265,0.897665046742469,0.2,0.211269933074444,0.414074272673989,216.25,0.506826044601481,1,0,0.631551901336074,0.224014336917563,0.81496062992126,0.377952755905512,0.408602150537634,1,0.606217616580311,0.232447817836812,0.161973684210526,0.189601661310119,0.425811805635908,0.230002020259581,0.536073875241048,0.2,0.181535000432638,0.293100555725455,266.375,0.536968401129396,1
"Nyctinomops laticaudatus",1,0.848406988694759,0.710573476702509,0.15018315018315,0.345588235294118,0.325268817204301,1,0.264423076923077,0.410815939278937,0.130088495575221,0.0537690661997125,0.998675065953577,0.302313265266015,0.603357038709476,0.2,0.288193009997521,0.293428989975822,343.75,0.506907460535106,1,1,0.854573484069887,0.626344086021505,0.228346456692913,0.374015748031496,0.424731182795699,1,0.233160621761658,0.367172675521822,0.128815789473684,0.0471425239876802,0.743308955637129,0.230096499949735,0.519416620053501,0.2,0.258458077355715,0.236587602850667,341.875,0.513543031861873,1
"Nycteris thebaica",0,0.364337101747174,0.0376344086021505,0.450549450549451,0.830882352941177,0.043010752688172,1,1,0.352941176470588,0.183982300884956,0.493916520533068,0.60735946194283,0.206816873579189,0.940351363326611,0.2,0.189291911096422,0.322473444710378,189.875,0.509919405374839,1,0,0.396711202466598,0.0519713261648745,0.37007874015748,0.87007874015748,0.00806451612903226,1,1,0.537001897533207,0.179868421052632,0.303982943097137,0.654902891790269,0.155470885546646,0.961164485208024,0.2,0.159556978454616,0.165654432136788,209.0625,0.529238302826084,1
"Rhinolophus hildebrandtii",0,0.141829393627955,0.50179211469534,0.968864468864469,0.492647058823529,0.310035842293907,NA,1,0.158444022770398,0.220088495575221,0.10703037926061,0.238934545485357,0.234526133468415,0.631190614020763,NA,0.189291911096422,0.462395793543102,259.642857142857,0.510516128725086,1,0,0.0565262076053443,0.396057347670251,0.96259842519685,0.440944881889764,0.18010752688172,NA,1,0.10246679316888,0.2375,0.103599374482765,0.300488109478912,0.195784949034796,0.785374721831546,NA,0.159556978454616,0.445445563839138,193.642857142857,0.44838588320183,1
"Tylonycteris robustula",0,0.0123329907502569,0.101254480286738,0.846153846153846,0.602941176470588,0.0752688172043011,1,1,0.447817836812144,0.260973451327434,0.417521733096834,0.384816115940614,0.210876326002214,0.922771563325057,0.2,0.189291911096422,0.278372653441392,178.6875,0.510721143459734,1,0,0.0246659815005139,0.18010752688172,0.726377952755906,0.62992125984252,0.139784946236559,1,1,0.379506641366224,0.250131578947368,0.218315446745627,0.474374651262539,0.158965239548117,0.831581083533858,0.2,0.159556978454616,0.228135916763904,183,0.51004553857293,1
"Scotophilus nigrita",0,0.135662898252826,0.0537634408602151,0.749084249084249,0.595588235294118,0.0412186379928315,1,1,0.550284629981025,0.22141592920354,0.470460442986329,0.456822098541317,0.210999942143552,0.942293872248989,0.2,0.189291911096422,0.239296486279601,192.25,0.515700261433158,1,0,0.144912641315519,0.0448028673835125,0.602362204724409,0.755905511811024,0.010752688172043,1,1,0.557874762808349,0.219473684210526,0.31178715847757,0.532659131402882,0.157062111229131,0.958409743059018,0.2,0.159556978454616,0.160765846286228,184.3125,0.514576334526857,1
"Eumops glaucinus",1,0.824254881808839,0.626344086021505,0.15018315018315,0.334558823529412,0.512544802867383,1,0.264423076923077,0.464895635673624,0.134070796460177,0.0672113926719982,0.998675065953577,0.303291790355911,0.410811326064807,0.2,0.288193009997521,0.273093493828885,361.9375,0.522150557125874,1,1,0.837615621788284,0.586021505376344,0.228346456692913,0.34251968503937,0.39336917562724,1,0.233160621761658,0.380455407969639,0.130921052631579,0.053667847046547,0.743308955637129,0.232253138672957,0.55278878336137,0.2,0.258458077355715,0.227414966841032,330.5625,0.500186059281931,1
"Pteropus poliocephalus",0,0.545734840698869,0.610215053763441,0.908424908424908,0.194852941176471,0.404121863799283,0.36426116838488,0.581730769230769,0.580645161290323,0.17353982300885,0.0701677004620387,0.374912732536038,0.379133818349613,0.506123168674188,0.4,0.233247955052466,0.22925474487589,343.75,0.523748338346118,1,0,0.530832476875642,0.658602150537634,0.807086614173228,0.165354330708661,0.32258064516129,0.36426116838488,0.505181347150259,0.445920303605313,0.172105263157895,0.0417150578233661,0.455549618117581,0.304111959149595,0.595963712653154,0.4,0.20351302241066,0.195116851925128,309.875,0.474977379574614,1
"Carollia sowelli",1,NA,0.432795698924731,0.652014652014652,NA,0.577060931899642,NA,0.449519230769231,NA,NA,0.147502947341405,0.469042931656241,NA,0.331581030272172,NA,0.266214988019499,NA,349.625,0.527847628402064,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myotis brandtii",0,0.161356628982528,0.046594982078853,0.846153846153846,0.643382352941177,0.103046594982079,1,1,0.439278937381404,0.217079646017699,0.478224270842696,0.384816115940614,0.209603321351485,0.902169596108236,0.2,0.189291911096422,0.28113927721054,193.3125,0.529976667814986,1,0,0.0991778006166495,0.0510752688172043,0.726377952755906,0.834645669291339,0.0788530465949821,1,1,0.370018975332068,0.226842105263158,0.305696856114844,0.474374651262539,0.155992757059938,0.889402161121565,0.2,0.159556978454616,0.234373704423002,170.8125,0.520018589176019,1
"Epomops dobsonii",0,0.149023638232271,0.281362007168459,0.450549450549451,0.5,0.481182795698925,1,1,0.4146110056926,0.219115044247788,0.269483244793675,0.60735946194283,0.223264506662369,0.439884575489875,0.2,0.189291911096422,0.290923321089401,255.6875,0.534591112167713,1,0,0.0868448098663926,0.171146953405018,0.37007874015748,0.492125984251969,0.331541218637993,1,1,0.368121442125237,0.228947368421053,0.220391193534651,0.654902891790269,0.173288903195068,0.585650289357149,0.2,0.159556978454616,0.234896595628712,198.875,0.477482393555511,1
"Myotis riparius",0,0.242034943473792,0.836917562724014,0.201465201465201,0.268382352941176,0.710573476702509,0.36426116838488,0.663461538461538,0.99146110056926,0.198849557522124,0.0285619276468015,0.849622367504491,0.309395892664059,0.195504806200092,0.4,0.211269933074444,0.0623655613508188,415.8125,0.534819668090296,1,0,0.242548818088386,0.775089605734767,0.161417322834646,0.251968503937008,0.68010752688172,0.36426116838488,0.606217616580311,0.981024667931689,0.199078947368421,0.0245759954057566,0.814703447715736,0.241426609774629,0.287052080022054,0.4,0.181535000432638,0.0209519735385506,396.125,0.507829403796676,1
"Myotis capaccinii",0,0.183967112024666,0.0573476702508961,0.846153846153846,0.606617647058823,0.110215053763441,1,1,0.500948766603416,0.211681415929204,0.466476231098144,0.384816115940614,0.210764371252814,0.897758140105241,0.2,0.189291911096422,0.25506282889061,205.4375,0.538156261981886,1,0,0.15262076053443,0.032258064516129,0.726377952755906,0.562992125984252,0.128136200716846,1,1,0.438330170777989,0.218026315789474,0.327314414402019,0.474374651262539,0.160901378323717,0.847003297216267,0.2,0.159556978454616,0.198037669976575,181.9375,0.505089409410694,1
"Mormoops megalophylla",0,0.695786228160329,0.740143369175627,0.124542124542125,0.411764705882353,0.584229390681004,0.36426116838488,0.663461538461538,0.735294117647059,0.146283185840708,0.0481634709193115,1.01298450275058,0.293288727411777,0.322293232151735,0.4,0.211269933074444,0.179319814106951,408.375,0.539935330366864,1,0,0.677286742034943,0.651433691756272,0.100393700787402,0.322834645669291,0.362903225806452,0.36426116838488,0.606217616580311,0.652751423149905,0.149605263157895,0.0425286772700073,0.893975496378212,0.233674823942692,0.563515759289391,0.4,0.181535000432638,0.138525323860763,344.5625,0.467260276771182,1
"Dobsonia moluccensis",1,0.561151079136691,0.366487455197133,0.78021978021978,0.404411764705882,0.829749103942652,1,0.264423076923077,0.117647058823529,0.17212389380531,0.184895896080763,0.396335247674513,0.297414285518499,0.115691015149979,0.2,0.288193009997521,0.50114632722002,316.0625,0.540511164868593,1,1,0.548818088386434,0.383512544802867,0.925196850393701,0.409448818897638,0.655913978494624,1,0.233160621761658,0.134724857685009,0.171184210526316,0.111006567128939,0.38523598298085,0.224791029141991,0.301854994468533,0.2,0.258458077355715,0.404694410601755,295.6875,0.536346970052741,1
"Nyctalus lasiopterus",0,0.189105858170606,0.0761648745519713,0.846153846153846,0.650735294117647,0.0743727598566308,1,1,0.499051233396584,0.21,0.447292765386145,0.384816115940614,0.209331580170885,0.923155200209018,0.2,0.189291911096422,0.25565525751694,204.9375,0.541947983280911,1,0,0.168036998972251,0.0403225806451613,0.726377952755906,0.65748031496063,0.043010752688172,1,1,0.369070208728653,0.214473684210526,0.316033964983689,0.474374651262539,0.158393592739629,0.925172875043384,0.2,0.159556978454616,0.234404246893791,166.9375,0.500537351093847,1
"Hipposideros diadema",0,0.13360739979445,0.171146953405018,0.846153846153846,0.849264705882353,0.0896057347670251,1,1,0.258064516129032,0.221681415929204,0.359565069186474,0.384816115940614,0.20656805545954,0.911556391700883,0.2,0.189291911096422,0.387671877798944,188.5625,0.543480394516466,1,0,0.247687564234327,0.225806451612903,0.726377952755906,0.885826771653543,0.0618279569892473,1,1,0.242884250474383,0.197894736842105,0.189315462089497,0.474374651262539,0.155198453502818,0.902604134199299,0.2,0.159556978454616,0.286493668004334,195.75,0.548801368465039,1
"Myotis volans",0,0.39568345323741,0.917562724014337,0.201465201465201,0.272058823529412,0.85752688172043,0.36426116838488,0.663461538461538,0.747628083491461,0.181769911504425,0.0194638250473667,0.849622367504491,0.309255121345548,0.094590529326104,0.4,0.211269933074444,0.176078476361117,434.25,0.552455984288084,1,0,0.441932168550874,0.839605734767025,0.161417322834646,0.255905511811024,0.818996415770609,0.36426116838488,0.606217616580311,0.605313092979127,0.176973684210526,0.0190893891144176,0.814703447715736,0.241125614747187,0.181199464335484,0.4,0.181535000432638,0.14965008834288,399.375,0.511706128959812,1
"Myotis keenii",0,0.44912641315519,0.916666666666667,0.241758241758242,0.202205882352941,0.956989247311828,0.36426116838488,0.581730769230769,0.710626185958254,0.17858407079646,0.0195098040034021,0.77016188855216,0.374348510482966,0.0444947877191905,0.4,0.233247955052466,0.187170521478084,446.5,0.552920571852346,1,0,0.484583761562179,0.85752688172043,0.200787401574803,0.196850393700787,0.941756272401434,0.36426116838488,0.505181347150259,0.653700189753321,0.174473684210526,0.0182238863028158,0.758001789925826,0.294003558629517,0.100852616168336,0.4,0.20351302241066,0.138308757281016,427.5,0.525580927031012,1
"Scotophilus nux",0,0.120760534429599,0.210573476702509,0.846153846153846,0.518382352941177,0.262544802867384,1,1,0.481024667931689,0.223185840707965,0.336281044925268,0.384816115940614,0.213789160151886,0.699676943312016,0.2,0.189291911096422,0.269041687268148,234.75,0.554929960128275,1,0,0.195786228160329,0.200716845878136,0.726377952755906,0.574803149606299,0.298387096774194,1,1,0.624288425047438,0.207763157894737,0.202350859962088,0.474374651262539,0.160003083404346,0.619741815446483,0.2,0.159556978454616,0.145617899686525,259.3125,0.577544962277788,1
"Hipposideros cineraceus",0,0.0513874614594039,0.204301075268817,0.749084249084249,0.974264705882353,0.211469534050179,1,1,0.285578747628083,0.238318584070796,0.33825445429604,0.456822098541317,0.202309001659217,0.794748494486957,0.2,0.189291911096422,0.364622585040429,204.75,0.559510721671636,1,0,0.0899280575539568,0.122759856630824,0.602362204724409,0.940944881889764,0.1415770609319,1,1,0.419354838709677,0.228157894736842,0.248005101526912,0.532659131402882,0.15329220651037,0.831350312959436,0.2,0.159556978454616,0.207720327257649,194.375,0.539615862555066,1
"Pteronotus personatus",1,0.767728674203494,0.631720430107527,0.652014652014652,0.827205882352941,0.263440860215054,NA,0.449519230769231,0.351992409867173,0.140088495575221,0.0662322160263748,0.469042931656241,0.206859720093579,0.699407622652028,NA,0.266214988019499,0.322768123928165,373.357142857143,0.563374591361439,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Artibeus cinereus",0,0.667009249743063,0.578853046594982,0.124542124542125,0.341911764705882,0.913082437275986,0.36426116838488,0.663461538461538,0.879506641366224,0.149115044247788,0.0774264406242834,1.01298450275058,0.302753897988865,0.063814465261052,0.4,0.211269933074444,0.123324970172815,444.875,0.566578496384335,1,0,0.653648509763618,0.587813620071685,0.100393700787402,0.291338582677165,0.827060931899642,0.36426116838488,0.606217616580311,0.847248576850095,0.154605263157895,0.0532442414080872,0.893975496378212,0.235014439732739,0.172650399647116,0.4,0.181535000432638,0.0789438401848762,422.1875,0.53474783837685,1
"Anoura geoffroyi",0,0.737410071942446,0.568100358422939,0.562271062271062,0.430147058823529,0.282258064516129,0.36426116838488,0.663461538461538,0.966793168880455,0.142389380530973,0.0801765797224081,0.549126212904335,0.290786640434268,0.674279976299134,0.4,0.211269933074444,0.0789516580917213,393.375,0.571837811462872,1,0,0.758992805755396,0.739247311827957,0.494094488188976,0.425196850393701,0.343189964157706,0.36426116838488,0.606217616580311,0.898481973434535,0.141315789473684,0.0289235856487264,0.606938045040307,0.218936472796046,0.575683222406082,0.4,0.181535000432638,0.0627394315360383,412.125,0.578710272340433,1
"Nyctalus plancyi",0,0.159815005138746,0.266129032258065,0.846153846153846,0.779411764705882,0.174731182795699,1,1,0.376660341555977,0.21716814159292,0.282596635234062,0.384816115940614,0.207527152265094,0.8432463879598,0.2,0.189291911096422,0.308802974879142,230.125,0.575362646576027,1,0,0.135662898252826,0.241935483870968,0.726377952755906,0.625984251968504,0.157706093189964,1,1,0.270398481973435,0.221842105263158,0.181256857100944,0.474374651262539,0.158974653247828,0.815484246375384,0.2,0.159556978454616,0.273852693089169,193.125,0.51975814525145,1
"Philetor brachypterus",0,0.145940390544707,0.153225806451613,0.450549450549451,0.720588235294118,0.317204301075269,1,1,0.830170777988615,0.219823008849558,0.368741875945342,0.60735946194283,0.208080492879129,0.623206289449027,0.2,0.189291911096422,0.144458975179517,276.8125,0.577209870237971,1,0,0.168036998972251,0.189068100358423,0.37007874015748,0.602362204724409,0.224014336917563,1,1,0.89753320683112,0.214473684210526,0.212217943011613,0.654902891790269,0.159640577214729,0.706012851538575,0.2,0.159556978454616,0.0634435115813492,269.5,0.556386698495156,1
"Rhinonicteris aurantia",1,0.956834532374101,0.474014336917563,0.652014652014652,0.786764705882353,0.577956989247312,NA,0.449519230769231,0.16888045540797,0.115398230088496,0.124782040538198,0.469042931656241,0.207417934938093,0.329119547670721,NA,0.266214988019499,0.449138982515529,395.5,0.580854986087597,1,1,0.952723535457348,0.414874551971326,0.856299212598425,0.960629921259842,0.747311827956989,NA,0.38860103626943,0.141366223908918,0.115789473684211,0.0978248130775862,0.403718736183378,0.152855314354675,0.242074600055013,NA,0.236480055377693,0.391559063769463,415.642857142857,0.63740090134604,1
"Cynomops abrasus",0,0.78365878725591,0.922043010752688,0.201465201465201,0.349264705882353,0.581541218637993,0.36426116838488,0.663461538461538,0.795066413662239,0.138053097345133,0.0189432433006489,0.849622367504491,0.302245126804502,0.325494130006258,0.4,0.211269933074444,0.162330112258972,452.4375,0.58259525556285,1,0,0.781603288797533,0.817204301075269,0.161417322834646,0.28740157480315,0.561827956989247,0.36426116838488,0.606217616580311,0.672675521821632,0.138421052631579,0.0208954864608306,0.814703447715736,0.235183687124326,0.374485150057065,0.4,0.181535000432638,0.133152668219614,411.5625,0.531576093910833,1
