"Sp","Betacov","R.Alb","R.Car3","R.Gut1","R.Stock1","P.Alb","P.Car3","P.Gut1","P.Stock1","InSample","Rank","PropRank"
"Rhinolophus marshalli",0,0.0483042137718397,0.0707885304659498,0.0170250896057348,0.0284629981024668,0.23975,0.470414046393504,0.958239931055785,0.490509049495012,0,43.75,0.0411452079864978
"Rhinolophus fumigatus",0,0.0724563206577595,0.03584229390681,0.0152329749103943,0.0825426944971537,0.233,0.519029198513643,0.959013367752882,0.423043391300139,0,53.625,0.0515185709930294
"Rhinolophus luctus",0,0.00822199383350463,0.119175627240143,0.025089605734767,0.0578747628083491,0.268,0.419069009445399,0.953230531296311,0.448599482870936,0,57.5,0.052590497404191
"Macroglossus sobrinus",0,0.0246659815005139,0.0134408602150538,0.000896057347670251,0.184060721062619,0.250833333333333,0.568323134100371,0.983634480898809,0.353481158224018,0,58.5,0.0557659050314641
"Rhinolophus trifoliatus",0,0.0513874614594039,0.122759856630824,0.03584229390681,0.0417457305502846,0.238916666666667,0.415448705550577,0.944707788716125,0.465167933802496,0,67.75,0.0629338356368307
"Rhinolophus osgoodi",0,NA,0.114695340501792,0.111111111111111,0.0170777988614801,NA,0.420789405806022,0.907456147501573,0.531813690415653,0,90,0.0809614168247944
"Rhinolophus landeri",0,0.103802672147996,0.0492831541218638,0.0519713261648745,0.121442125237192,0.226416666666667,0.502977543055368,0.937327233119231,0.392945976166728,0,85.5,0.0816248194179815
"Rhinolophus lepidus",0,0.040082219938335,0.165770609318996,0.0940860215053763,0.0294117647058824,0.242833333333333,0.38679572412188,0.915135268281978,0.489462910495269,0,90,0.0823376538671475
"Rhinolophus paradoxolophus",0,0.0971223021582734,0.0985663082437276,0.130824372759857,0.0199240986717268,0.2275,0.440201183817474,0.888852958583977,0.524165678846351,0,92.875,0.0866092704583961
"Rhinolophus yunanensis",0,0.138232271325797,0.0905017921146953,0.10752688172043,0.0113851992409867,0.22025,0.450589153359836,0.908447851290562,0.539002849861353,0,91.875,0.0869115361004772
"Sphaerias blanfordi",0,0.091983556012333,0.010752688172043,0.120967741935484,0.192599620493359,0.227916666666667,0.59812850359766,0.90131325216174,0.348511822329943,0,109.875,0.104075901653305
"Pipistrellus javanicus",0,0.00205549845837616,0.146953405017921,0.123655913978495,0.203984819734345,0.280333333333333,0.396508474914704,0.899919734159049,0.341594033646742,0,129.75,0.119162409297284
"Scotomanes ornatus",0,0.0277492291880781,0.112007168458781,0.0600358422939068,0.27988614800759,0.249666666666667,0.422828334794625,0.932141521021786,0.294256573153922,0,128.5,0.119919596987089
"Hipposideros lylei",0,0.136690647482014,0.0806451612903226,0.0331541218637993,0.24573055028463,0.220666666666667,0.46032989248014,0.947106203129343,0.317163945310056,0,129.75,0.124055120230192
"Pipistrellus ceylonicus",0,0.0416238437821172,0.14336917562724,0.0627240143369176,0.256166982922201,0.242,0.398762757187777,0.931496178842658,0.30972471971018,0,135.125,0.125971004167119
"Rhinolophus borneensis",0,0.190133607399794,0.151433691756272,0.112903225806452,0.0521821631878558,0.209333333333333,0.394410361082862,0.90612075652496,0.452757364384443,0,133.75,0.126663172037594
"Cynopterus minutus",0,0.122816032887975,0.137096774193548,0.159498207885305,0.0910815939278937,0.223,0.404248474541046,0.868881450084391,0.417164910651139,0,136.625,0.127623152223681
"Cynopterus titthaecheilus",0,0.129496402877698,0.150537634408602,0.203405017921147,0.0455407969639469,0.22225,0.394629908099386,0.812679690742191,0.460285150904574,0,142.25,0.132244963042848
"Pipistrellus rueppellii",0,0.0889003083247688,0.0268817204301075,0.0528673835125448,0.391840607210626,0.228583333333333,0.537551724207172,0.937140495169366,0.242370961511797,0,147.125,0.140122504869512
"Coelops frithii",0,0.129496402877698,0.245519713261649,0.0788530465949821,0.107210626185958,0.22225,0.306889819365838,0.922011642177655,0.403514128437308,0,150.25,0.140269947230072
"Scotonycteris zenkeri",0,0.122816032887975,0.0573476702508961,0.237455197132616,0.145161290322581,0.223,0.488282459956824,0.757221324230044,0.376412747771876,0,150.375,0.140695047648517
"Megaerops wetmorei",0,0.200924974306269,0.0896057347670251,0.154121863799283,0.126185958254269,0.208166666666667,0.452538844931524,0.874258651085925,0.390076498258785,0,150.125,0.142709632781712
"Penthetor lucasi",0,0.154676258992806,0.1415770609319,0.165770609318996,0.109108159392789,0.217916666666667,0.401203582189755,0.862490500943992,0.403300150001157,0,152.125,0.142783022159123
"Asellia tridens",0,0.403391572456321,0.0277777777777778,0.0716845878136201,0.0749525616698292,0.181,0.535717859629255,0.928396509893418,0.432553839740072,0,145.625,0.144451624929387
"Scotophilus viridis",0,0.0601233299075026,0.0636200716845878,0.0869175627240143,0.381404174573055,0.236416666666667,0.480338465857359,0.919346306085104,0.246624175398308,0,157.125,0.14801628472229
"Harpyionycteris whiteheadi",0,0.284686536485098,0.155913978494624,0.0707885304659498,0.103415559772296,0.19225,0.392211580855321,0.928722234781993,0.408163123075847,0,159.75,0.153701151304492
"Nyctalus leisleri",0,0.0811921891058582,0.0940860215053763,0.103942652329749,0.337760910815939,0.230416666666667,0.447569776165357,0.909415651294308,0.265920769839896,0,164,0.154245443439231
"Myotis altarium",0,0.0637204522096608,0.0716845878136201,0.0304659498207885,0.451612903225806,0.236083333333333,0.470117743334061,0.948655876795422,0.218356131591287,0,163,0.154370973267469
"Rhinolophus arcuatus",0,0.242548818088386,0.149641577060932,0.133512544802867,0.0929791271347249,0.199416666666667,0.394725774979724,0.887544219388346,0.417095336355395,0,162.5,0.154670516771728
"Scotonycteris ophiodon",0,0.183967112024666,0.0761648745519713,0.277777777777778,0.0834914611005693,0.2115,0.467665247401974,0.669149067417239,0.422798051273121,0,165.5,0.155350306363746
"Pteropus intermedius",0,0.17934224049332,0.0752688172043011,0.176523297491039,0.199240986717268,0.212333333333333,0.4680288734234,0.846029316529232,0.344729010167183,0,166.375,0.157593835476482
"Hipposideros ater",0,0.0955806783144913,0.152329749103943,0.0779569892473118,0.308349146110057,0.227583333333333,0.394269209287364,0.923111565763699,0.276494269538912,0,168.75,0.158554140693951
"Epomophorus minimus",0,0.158273381294964,0.264336917562724,0.204301075268817,0.0436432637571157,0.217416666666667,0.292043454713473,0.811107089415305,0.463868644880609,0,180.75,0.167638659470905
"Pipistrellus paterculus",0,0.0472764645426516,0.222222222222222,0.228494623655914,0.175521821631879,0.239916666666667,0.329473440499719,0.767765656634976,0.357277028308374,0,183.5,0.168378783013167
"Rousettus spinalatus",0,0.204522096608428,0.181899641577061,0.239247311827957,0.0540796963946869,0.207666666666667,0.37630370485585,0.75712422144104,0.45150008916491,0,181.5,0.169937186602033
"Balionycteris maculata",0,0.146968139773895,0.103942652329749,0.209677419354839,0.227703984819734,0.218583333333333,0.432578156805981,0.79692661383646,0.32693486916804,0,183.25,0.172073049069554
"Chironax melanocephalus",0,0.161870503597122,0.115591397849462,0.189068100358423,0.222960151802657,0.215916666666667,0.419966669359908,0.829042674786226,0.328455404435808,0,183.125,0.172372538401916
"Nycticeinops schlieffeni",0,0.0832476875642343,0.028673835125448,0.0537634408602151,0.530360531309298,0.23,0.534814909600035,0.936876504958661,0.197958439671411,0,183,0.174011373714799
"Neoromicia rendalli",0,0.0626927029804728,0.0582437275985663,0.124551971326165,0.453510436432638,0.236166666666667,0.486950747576114,0.896629700198881,0.218258119013236,0,185.75,0.17474970958446
"Rousettus lanosus",0,0.215827338129496,0.279569892473118,0.193548387096774,0.0142314990512334,0.205416666666667,0.275075672071321,0.823697302695661,0.534432479231106,0,188.25,0.175794279187656
"Neoromicia tenuipinnis",0,0.065775950668037,0.129032258064516,0.185483870967742,0.329222011385199,0.234833333333333,0.409222906609031,0.834417667087598,0.268309772980314,0,190.5,0.177378522771374
"Eonycteris robusta",0,0.31294964028777,0.195340501792115,0.1415770609319,0.0635673624288425,0.188666666666667,0.364914036701453,0.882552171879446,0.440255309528492,0,186.875,0.178358641360157
"Neoromicia guineensis",0,0.10174717368962,0.136200716845878,0.222222222222222,0.25426944971537,0.226666666666667,0.40442771321603,0.773551738403225,0.311514624906964,0,191.75,0.178609890618273
"Rhinolophus alcyone",0,0.13360739979445,0.176523297491039,0.25089605734767,0.155597722960152,0.221416666666667,0.380985316013857,0.728672355427491,0.370156686607406,0,192.75,0.179156119398328
"Tadarida aegyptiaca",0,0.318602261048304,0.0188172043010753,0.0197132616487455,0.360531309297913,0.188083333333333,0.555995227285378,0.957579965832463,0.254124236814191,0,183.25,0.179416009074009
"Myotis formosus",0,0.0195272353545735,0.185483870967742,0.00627240143369176,0.512333965844402,0.255083333333333,0.374303814791873,0.968245842255197,0.204849228945761,0,193.25,0.180904368400102
"Pipistrellus rusticus",0,0.0853031860226105,0.133512544802867,0.21594982078853,0.300759013282732,0.229333333333333,0.405096547040041,0.780879175152065,0.279777368069994,0,197.5,0.183881141224185
"Rhinolophus philippinensis",0,0.239465570400822,0.239247311827957,0.132616487455197,0.125237191650854,0.200333333333333,0.31147026145272,0.887594307303169,0.391239402647063,0,195,0.184141640333708
"Eonycteris major",0,0.163926002055498,0.233870967741935,0.223118279569892,0.115749525616698,0.215583333333333,0.321028027313462,0.772529680626249,0.395243573762174,0,197.875,0.184166193746006
"Scotoecus hirundo",0,0.0678314491264132,0.0913978494623656,0.208781362007168,0.375711574952562,0.2345,0.449625037513861,0.798543658476683,0.24776259309425,0,199.25,0.185930558887127
"Plecotus austriacus",0,0.165981500513875,0.187275985663082,0.0483870967741935,0.350094876660342,0.215416666666667,0.372367318930764,0.939171734791331,0.260081074890805,0,198.375,0.187934864902873
"Rhinopoma microphyllum",0,0.57245632065776,0.0232974910394265,0.0385304659498208,0.120493358633776,0.17125,0.544170942351459,0.94372771615209,0.392986878868933,0,188.25,0.188694409070196
"Rousettus celebensis",0,0.270811921891059,0.293010752688172,0.172043010752688,0.0275142314990512,0.194333333333333,0.264912107933573,0.856515113505018,0.490954973453048,0,202.875,0.190844979207743
"Kerivoula picta",0,0.0184994861253854,0.146057347670251,0.0698924731182796,0.533206831119545,0.257333333333333,0.397163822830465,0.929639554351069,0.196674075317021,0,205.25,0.191914034508365
"Scotoecus albofuscus",0,0.118705035971223,0.0770609318996416,0.125448028673835,0.449715370018975,0.22375,0.466686129344664,0.893202646800131,0.219750445450036,0,203.875,0.192732341640919
"Haplonycteris fischeri",0,0.297533401849949,0.121863799283154,0.114695340501792,0.240037950664137,0.19025,0.416725122025206,0.904990767470894,0.318925119201049,0,201.625,0.193532623074758
"Aethalops alecto",0,0.206577595066804,0.14247311827957,0.202508960573477,0.23719165085389,0.20725,0.400178666916883,0.814119987824962,0.319940431265306,0,209,0.197187831193435
"Rhinolophus sedulus",0,0.186022610483042,0.302867383512545,0.205197132616487,0.0958254269449715,0.211083333333333,0.255017846077821,0.808669241044899,0.414578707365106,0,212.25,0.197478138389261
"Casinycteris argynnis",0,0.17934224049332,0.198924731182796,0.278673835125448,0.137571157495256,0.212333333333333,0.362672356410447,0.668541197250296,0.379640625899947,0,213.125,0.198627991074205
"Murina cyclotis",0,0.0164439876670093,0.140681003584229,0.153225806451613,0.498102466793169,0.25875,0.401678923319401,0.874433591270834,0.207036556536805,0,217.25,0.202113316124005
"Pteropus leucopterus",0,0.280575539568345,0.199820788530466,0.0976702508960574,0.233396584440228,0.192916666666667,0.362169035908959,0.913693765983027,0.322624790096164,0,212.75,0.202865790858774
"Rhinolophus mitratus",0,NA,0.278673835125448,0.314516129032258,0.0161290322580645,NA,0.275286350388175,0.607477294559992,0.531857633933825,0,226.333333333333,0.20310633213859
"Megaderma spasma",0,0.203494347379239,0.223118279569892,0.00537634408602151,0.383301707779886,0.207833333333333,0.328838614326639,0.969159894224526,0.246091437522589,0,214.25,0.20382266970376
"Myotis chinensis",0,0.0380267214799589,0.0663082437275986,0.0510752688172043,0.664136622390892,0.244166666666667,0.479250822270178,0.938223211170569,0.154642127358701,0,217,0.204886714103913
"Nycteris hispida",0,0.389516957862282,0.0546594982078853,0.0636200716845878,0.317836812144212,0.181833333333333,0.492345290000911,0.93142834224233,0.27179649412168,0,211.5,0.206408334974742
"Rhinolophus beddomei",0,0.379239465570401,0.247311827956989,0.164874551971326,0.0370018975332068,0.182666666666667,0.305993313763367,0.862607570288458,0.472375867354426,0,217,0.207106935757981
"Hesperoptenus tickelli",0,0.0709146968139774,0.18010752688172,0.167562724014337,0.42314990512334,0.2335,0.379589684278455,0.85937456781929,0.229003776613549,0,225.75,0.210433713208344
"Murina tubinaris",0,0.0462487153134635,0.190860215053763,0.181899641577061,0.427893738140417,0.240333333333333,0.369276395020358,0.840842240823935,0.225615009775786,0,228,0.211725577521176
"Taphozous longimanus",0,0.316032887975334,0.116487455197133,0.014336917562724,0.404174573055028,0.1885,0.419791636524006,0.959243603345335,0.235971283327929,0,219.875,0.212757958447555
"Arielulus circumdatus",0,0.0971223021582734,0.153225806451613,0.207885304659498,0.399430740037951,0.2275,0.393774191030459,0.800139885257159,0.238584501684437,0,229.625,0.214416038326834
"Dyacopterus brooksi",0,0.188078108941418,0.243727598566308,0.275985663082437,0.150853889943074,0.21025,0.307663631077142,0.673870376060328,0.37457214798299,0,230.5,0.214661315133309
"Kerivoula hardwickii",0,0.00513874614594039,0.125448028673835,0.0949820788530466,0.641366223908918,0.269916666666667,0.410085325606678,0.914885660883786,0.162487246662927,0,231.75,0.216733769395435
"Falsistrellus affinis",0,0.0940390544707091,0.209677419354839,0.191756272401434,0.378557874762808,0.227666666666667,0.347439859095709,0.825914610414628,0.246944302250582,0,234.625,0.218507655247447
"Rhinolophus subrufus",0,0.347893114080164,0.336917562724014,0.147849462365591,0.0445920303605313,0.185333333333333,0.22685227783602,0.877665399074426,0.463788632501793,0,231.625,0.219313042382575
"Barbastella leucomelas",0,0.0544707091469681,0.295698924731183,0.181003584229391,0.351043643263757,0.238166666666667,0.264099405438606,0.841384252346425,0.258752172983052,0,238.75,0.220554215342825
"Rhinolophus shortridgei",0,0.132579650565262,0.269713261648746,0.449820788530466,0.0313092979127135,0.2215,0.284369194972558,0.449650249278933,0.484135952216599,0,241.25,0.220855749664297
"Ptenochirus minor",0,0.270811921891059,0.273297491039427,0.28405017921147,0.0664136622390892,0.194333333333333,0.28314455346666,0.658805696774177,0.438356202726179,0,238.875,0.223643313595261
"Murina huttoni",0,0.183967112024666,0.175627240143369,0.186379928315412,0.351992409867173,0.2115,0.381063460264669,0.834309892503473,0.258418110950751,0,238.5,0.224491672587655
"Myotis montivagus",0,0.0292908530318602,0.171146953405018,0.129928315412186,0.56831119544592,0.247916666666667,0.382834048568576,0.888853807946082,0.183136338032179,0,240.875,0.224669329323746
"Harpiocephalus harpia",0,0.0359712230215827,0.131720430107527,0.0654121863799283,0.669829222011385,0.244583333333333,0.407030822737279,0.930528377610062,0.153114146008765,0,240.25,0.225733265380106
"Myotis muricola",0,0.00102774922918808,0.14426523297491,0.131720430107527,0.629032258064516,0.284416666666667,0.398420093324709,0.887946796129987,0.16502425512167,0,243,0.226511417594035
"Pteropus pumilus",0,0.345323741007194,0.174731182795699,0.0448028673835125,0.341555977229602,0.185416666666667,0.38209579897681,0.939773839467997,0.263744880635429,0,235.25,0.226603442104002
"Rhinolophus denti",0,0.241007194244604,0.206989247311828,0.403225806451613,0.055977229601518,0.199583333333333,0.35199449787922,0.501831071606494,0.449769337632438,0,243.625,0.226799869402391
"Hypsugo cadornae",0,NA,0.182795698924731,0.187275985663082,0.311195445920304,NA,0.375103570059948,0.830779961765956,0.274696673211495,0,247,0.227089043502706
"Myotis oxygnathus",0,NA,0.0878136200716846,0.137992831541219,0.459203036053131,NA,0.455093934390291,0.883887122934136,0.217370820569396,0,245.333333333333,0.228336495888678
"Myonycteris relicta",0,0.272353545734841,0.31989247311828,0.268817204301075,0.0531309297912713,0.194166666666667,0.238464319912625,0.685783438863155,0.45176692541833,0,244.5,0.228548538236367
"Acerodon jubatus",0,0.26464542651593,0.205197132616487,0.0367383512544803,0.412713472485769,0.194833333333333,0.352675191368685,0.944368391609586,0.232983779536454,0,240.625,0.229823595718167
"Rhinolophus virgo",0,0.330421377183967,0.304659498207885,0.233870967741935,0.0569259962049336,0.186916666666667,0.252828805400262,0.76171885653811,0.449478997700208,0,245.625,0.23146945983468
"Epomophorus minor",0,0.0822199383350462,0.413978494623656,0.352150537634409,0.0844402277039848,0.230166666666667,0.166184733567655,0.553373664327782,0.422612025719651,0,256,0.233197299574274
"Rhinolophus darlingi",0,0.279547790339157,0.280465949820789,0.312724014336918,0.0607210626185958,0.193,0.274795686851569,0.613930169092669,0.446550291981237,0,249.5,0.233364704278865
"Harpiocephalus mordax",0,0.0755395683453237,0.137992831541219,0.146057347670251,0.57685009487666,0.232333333333333,0.404094308140798,0.879455287758769,0.180363829872977,0,249.625,0.234109960608363
"Cynopterus luzoniensis",0,0.175745118191161,0.35752688172043,0.345878136200717,0.0683111954459203,0.213083333333333,0.205113240438968,0.561843384502516,0.436652565982553,0,257,0.236865332889557
"Myotis laniger",0,0.0585817060637204,0.173835125448029,0.188172043010753,0.527514231499051,0.237083333333333,0.382270561457991,0.830281517086519,0.198834105176166,0,254.25,0.237025776505388
"Coleura afra",0,0.623329907502569,0.0295698924731183,0.00806451612903226,0.295066413662239,0.166583333333333,0.527054113610447,0.964807949877912,0.283922919681235,0,239.875,0.23900768244174
"Megaderma lyra",0,0.219938335046249,0.224910394265233,0.028673835125448,0.496204933586338,0.204083333333333,0.327126694672398,0.949790712668806,0.207160356680587,0,255,0.242431874505817
"Rhinolophus inops",0,0.351490236382323,0.330645161290323,0.236559139784946,0.0512333965844402,0.185,0.233024672969682,0.758797232835017,0.453897039490826,0,257.25,0.242481983510508
"Thoopterus nigrescens",0,0.324254881808839,0.291218637992832,0.267921146953405,0.0872865275142315,0.187333333333333,0.266320110834399,0.692990372296391,0.41957636652091,0,257.875,0.242670298567327
"Rhinolophus subbadius",0,0.356115107913669,0.225806451612903,0.371863799283154,0.0189753320683112,0.18475,0.326574250055614,0.532347189146568,0.527369694943284,0,258.375,0.243190172719509
"Epomophorus grandis",0,NA,0.310931899641577,0.360215053763441,0.0645161290322581,NA,0.246440774250004,0.547490425840348,0.439925915959467,0,272.333333333333,0.245221027479092
"Otonycteris hemprichii",0,0.226104830421377,0.21326164874552,0.135304659498208,0.407020872865275,0.203083333333333,0.341179797138715,0.886191745893856,0.235673644891275,0,259.5,0.245423002882595
"Epomophorus crypturus",0,0.138232271325797,0.300179211469534,0.325268817204301,0.22011385199241,0.22025,0.257646562130369,0.591989583652722,0.329997319968551,0,266.125,0.24594853799801
"Myotis annectans",0,0.102774922918808,0.145161290322581,0.14247311827957,0.595825426944972,0.226583333333333,0.397898229992196,0.88144828500167,0.176214813736656,0,262.25,0.246558689616482
"Hipposideros grandis",0,0.475334018499486,0.184587813620072,0.255376344086022,0.071157495256167,0.176666666666667,0.374678566071114,0.721103709391482,0.43361858648953,0,257.125,0.246613917865437
"Eptesicus pachyotis",0,0.174717368961973,0.154121863799283,0.267025089605735,0.390891840607211,0.213333333333333,0.393712412935199,0.694103010284243,0.242578141615998,0,263,0.24668904074355
"Rhinolophus bocharicus",0,0.406988694758479,0.265232974910394,0.311827956989247,0.00853889943074004,0.180583333333333,0.291917465235567,0.615212427870795,0.565317264968777,0,262.25,0.248147131522215
"Chaerephon leucogaster",0,NA,0.170250896057348,0.150537634408602,0.424098671726755,NA,0.38357853945849,0.875221091465302,0.228772840227232,0,268.333333333333,0.248295734064235
"Micropteropus intermedius",0,0.217368961973279,0.281362007168459,0.39336917562724,0.10246679316888,0.20525,0.274740511561647,0.509282479387616,0.410242643972089,0,268.125,0.248641734484464
"Eptesicus bottae",0,0.143884892086331,0.306451612903226,0.184587813620072,0.363377609108159,0.219,0.248907159159408,0.8371870336956,0.252449579883697,0,267.75,0.249575481929447
"Chaerephon major",0,0.57502569373073,0.0537634408602151,0.112007168458781,0.269449715370019,0.171083333333333,0.493192861590601,0.9066791700194,0.299646414633342,0,257.125,0.252561504604936
"Rhinolophus celebensis",0,0.249743062692703,0.351254480286738,0.327956989247312,0.0901328273244782,0.19725,0.209658555973411,0.589446535961357,0.417378485848718,0,274,0.254771839887808
"Hipposideros turpis",0,0.639260020554985,0.0860215053763441,0.0806451612903226,0.216318785578748,0.162583333333333,0.456375101932056,0.921663345505616,0.333833070008522,0,259,0.2555613682001
"Rhinolophus robinsoni",0,0.253340184994861,0.324372759856631,0.385304659498208,0.0597722960151803,0.1965,0.23698480234293,0.516210126572436,0.448401626227431,0,275.375,0.25569747509122
"Scotozous dormeri",0,0.255909558067831,0.198028673835125,0.201612903225806,0.371916508538899,0.19575,0.362873297729018,0.815462792297268,0.249195783105711,0,271.75,0.256866910916916
"Hesperoptenus blanfordi",0,0.0616649537512847,0.139784946236559,0.196236559139785,0.630929791271347,0.236333333333333,0.40248535934477,0.822486491771763,0.164946218269975,0,275,0.257154062599744
"Eptesicus gobiensis",0,0.251798561151079,0.237455197132616,0.230286738351254,0.309297912713473,0.196833333333333,0.318369754934692,0.764674111755383,0.275420236891345,0,273.25,0.257209602337106
"Glischropus tylopus",0,0.0292908530318602,0.123655913978495,0.200716845878136,0.676470588235294,0.247916666666667,0.414074636913467,0.817216910606014,0.151049899003694,0,275.875,0.257533550280946
"Nycteris grandis",0,0.505652620760534,0.1084229390681,0.117383512544803,0.302656546489564,0.17525,0.42676711003324,0.902746602103215,0.2787634198778,0,265.75,0.25852890471575
"Myotis siligorensis",0,0.00616649537512847,0.155017921146953,0.163082437275986,0.712523719165085,0.268666666666667,0.392841862355677,0.866786823781374,0.141974503324627,0,278,0.259197643240788
"Pipistrellus tenuis",0,0.00411099691675231,0.120967741935484,0.126344086021505,0.189753320683112,0.271333333333333,0.418006927950593,0.8927726089574,0.350050928395556,0,127.583333333333,0.261036810894486
"Nyctimene cephalotes",0,0.340184994861254,0.32168458781362,0.279569892473118,0.117647058823529,0.186,0.237904263367533,0.665227886935668,0.394016539909534,0,281.5,0.26477163349288
"Nycteris tragata",0,0.44912641315519,0.217741935483871,0.0815412186379928,0.314990512333966,0.177916666666667,0.339199462285787,0.921322319771405,0.273551555714094,0,275.75,0.265850019902755
"Mops midas",0,0.650565262076053,0.0439068100358423,0.0645161290322581,0.307400379506641,0.156583333333333,0.507904606878764,0.930886111693876,0.277202572436397,0,269.5,0.266597145162699
"Kerivoula papillosa",0,0.0534429599177801,0.117383512544803,0.189964157706093,0.706831119544592,0.238333333333333,0.419781009434217,0.827791194904008,0.143388775250767,0,285,0.266905437428317
"Myotis bechsteinii",0,0.124357656731757,0.226702508960573,0.163978494623656,0.556925996204934,0.222916666666667,0.325204582803422,0.865639952868699,0.189734185814779,0,286,0.26799116413023
"Hipposideros cyclops",0,0.358170606372045,0.109318996415771,0.192652329749104,0.417457305502846,0.184666666666667,0.425996587983685,0.82571869684551,0.23162046289648,0,281.375,0.269399809509942
"Plerotes anchietae",0,0.173689619732785,0.261648745519713,0.453405017921147,0.20303605313093,0.2135,0.29398245152184,0.444965207338622,0.343425966808161,0,295.25,0.272944859076144
"Rhinolophus guineensis",0,0.273381294964029,0.241039426523297,0.543906810035842,0.0464895635673624,0.193916666666667,0.309217296819513,0.367557390229148,0.459894929132064,0,297.75,0.276204273772633
"Nyctalus aviator",0,0.268242548818088,0.202508960573477,0.155913978494624,0.485768500948767,0.194416666666667,0.35626635505088,0.871642913038303,0.210077321801926,0,293.25,0.278108497208739
"Neoromicia helios",0,0.23535457348407,0.339605734767025,0.119175627240143,0.419354838709677,0.201333333333333,0.223961228841058,0.902270436206375,0.230056482600434,0,295.75,0.278372693550229
"Otopteropus cartilagonodus",0,0.360226104830421,0.24820788530466,0.241039426523297,0.264705882352941,0.1845,0.30593486549073,0.751577641366343,0.301611434648227,0,293.875,0.27854482475283
"Pteropus dasymallus",0,0.426002055498458,0.224014336917563,0.24820788530466,0.225806451612903,0.179083333333333,0.327246946728536,0.736069601162217,0.327136273603563,0,294.875,0.281007682333396
"Hipposideros fulvus",0,0.63617677286742,0.21594982078853,0.1084229390681,0.164136622390892,0.164,0.340045206498827,0.908226331047776,0.365179617493605,0,288.5,0.281171538778736
"Lavia frons",0,0.593011305241521,0.156810035842294,0.0456989247311828,0.330170777988615,0.17,0.392172530348691,0.939757220585978,0.268229673442326,0,287.75,0.281422760950903
"Aethalops aequalis",0,0.25693730729702,0.349462365591398,0.306451612903226,0.214421252371917,0.1955,0.210472738350905,0.622508748788855,0.336708059586854,0,302,0.28181813454089
"Nyctalus montanus",0,0.26464542651593,0.252688172043011,0.258960573476702,0.352941176470588,0.194833333333333,0.303620191416278,0.714389600300268,0.258407342330886,0,300.125,0.282308837126558
"Hipposideros jonesi",0,0.602261048304214,0.17831541218638,0.14336917562724,0.205882352941176,0.169083333333333,0.379872067639277,0.880965673896363,0.340100480016137,0,290.5,0.282456997264753
"Paracoelops megalotis",0,NA,0.364695340501792,0.35752688172043,0.129032258064516,NA,0.199660391004889,0.549105662582357,0.385999288006606,0,314,0.283751493428913
"Taphozous nudiventris",0,0.647482014388489,0.0206093189964158,0.0412186379928315,0.444022770398482,0.16,0.5526390274341,0.941958345343822,0.221734887130204,0,291.75,0.288333185444055
"Rhinopoma macinnesi",0,NA,0.42921146953405,0.259856630824373,0.176470588235294,NA,0.159104282481869,0.710579335969106,0.356578456460224,0,318.333333333333,0.288512896197906
"Rhinolophus convexus",0,NA,0.236559139784946,0.343189964157706,NA,NA,0.32083375765128,0.564641201381803,NA,0,323.5,0.289874551971326
"Eptesicus nasutus",0,0.214799588900308,0.307347670250896,0.253584229390681,0.386148007590133,0.205583333333333,0.248591112040459,0.723175661809767,0.245221846841803,0,310.5,0.290469874033005
"Myotis bocagii",0,0.079650565262076,0.0600358422939068,0.10663082437276,0.921252371916509,0.2305,0.485694739042443,0.908556978608497,0.0729906974159617,0,308.625,0.291892400961313
"Acerodon mackloti",0,0.332476875642343,0.327956989247312,0.349462365591398,0.158444022770398,0.186833333333333,0.235247040251072,0.558612473988723,0.368653902207269,0,311.625,0.292085063312863
"Chaerephon nigeriae",0,0.420863309352518,0.207885304659498,0.171146953405018,0.373814041745731,0.17925,0.351604417194307,0.856976060008928,0.248737049127848,0,306.625,0.293427402290691
"Tadarida latouchei",0,0.60945529290853,0.193548387096774,0.221326164874552,0.15180265654649,0.1685,0.368277413116388,0.774923864510388,0.372764970216694,0,304,0.294033125356586
"Latidens salimalii",0,0.523638232271326,0.21415770609319,0.296594982078853,0.161290322580645,0.17425,0.340611350428735,0.639113187512526,0.366593098126326,0,312.375,0.298920310756004
"Styloctenium wallacei",0,0.324254881808839,0.297491039426523,0.240143369175627,0.338709677419355,0.187333333333333,0.262996779907551,0.756768899738329,0.265752349550966,0,318.125,0.300149741957586
"Glauconycteris poensis",0,0.126927029804728,0.104838709677419,0.280465949820789,0.690702087286527,0.2225,0.431936197047983,0.664833071932824,0.147095252921284,0,320.375,0.300733444147366
"Epomophorus angolensis",0,0.198355601233299,0.292114695340502,0.470430107526882,0.261859582542694,0.2085,0.26575328040753,0.420826198141619,0.303409869319523,0,330,0.305689996660844
"Myotis sicarius",0,0.28879753340185,0.234767025089606,0.24910394265233,0.450664136622391,0.191166666666667,0.321007253761989,0.733022536963675,0.2189949620291,0,324,0.305833159441544
"Dobsonia minor",0,0.328879753340185,0.350358422939068,0.435483870967742,0.113851992409867,0.187,0.210016804493018,0.468494267345353,0.395898970771973,0,329.25,0.307143509914216
"Hipposideros rotalis",0,NA,0.232974910394265,0.381720430107527,NA,NA,0.321370565988543,0.519123742113654,NA,0,343,0.307347670250896
"Rhinolophus swinnyi",0,0.212744090441932,0.489247311827957,0.458781362007168,0.0692599620493359,0.206166666666667,0.132739564376381,0.436996852945551,0.436181104945321,0,334.5,0.307508181581598
